date,district,GAM Prevalence,next_prevalence,prevalence_diff,total population
2020-01-01,Sablaale,0.4587764880148566,0.4933201385452746,0.034543650530418,65965.83992880996
2020-01-01,Bu'aale,0.3994682200116711,0.4118061786950391,0.012337958683368,38521.922596223885
2020-01-01,Jilib,0.3909294797509632,0.3881953090823434,-0.0027341706686198,62826.76428427834
2020-01-01,Wanla Weyn,0.4147038987749591,0.4289798374962383,0.0142759387212791,122373.31931054375
2020-01-01,Adan Yabaal,0.3126112111904077,0.2890189520624303,-0.0235922591279774,105508.44272316828
2020-01-01,Afgooye,0.4492225378213771,0.4582353863030873,0.0090128484817101,34095.52790194442
2020-01-01,Balcad,0.3899254108022901,0.3992414113024258,0.0093160005001357,29233.817803085487
2020-01-01,Cadale,0.3083621800244197,0.2905168905168905,-0.0178452895075291,119822.71253135678
2020-01-01,Jowhar,0.4462076309782391,0.4604083984124952,0.014200767434256,76799.71197431434
2020-01-01,Gaalkacyo,0.4778162642037701,0.4371415325518246,-0.0406747316519455,37859.154953401936
2020-01-01,Galdogob,0.4646904136201208,0.4141636814549462,-0.0505267321651746,262835.8188681545
2020-01-01,Saakow,0.4082173073829072,,,180756.29518407176
2020-07-01,Baardheere,0.2304840065259306,0.2388133498145859,0.0083293432886553,122284.68350495162
2020-07-01,Cadaado,0.3380690991281885,0.3458185340652244,0.0077494349370358,41293.78545781948
2020-07-01,Ceel Buur,0.3266989556530952,0.3598183881952327,0.0331194325421375,26612.36163714786
2020-07-01,Ceel Dheer,0.2858416181007885,0.2814535481659239,-0.0043880699348646,99262.17263864214
2020-07-01,Dhuusamarreeb,0.3225435261156694,0.3271635817908954,0.0046200556752259,211434.1247319937
2020-07-01,Belet Xaawo,0.3524982406755805,0.3835327234342012,0.0310344827586206,1650228.0
2020-07-01,Afmadow/Xagar,0.2780875765609288,0.3018436690537864,0.0237560924928575,14286.58526534636
2020-07-01,Doolow,0.3757435851904466,0.3641207815275311,-0.0116228036629155,71451.00452711528
2020-07-01,Garbahaarey,0.3596606279203213,0.3637295081967213,0.0040688802764,271288.5935653316
2020-07-01,Luuq,0.3060848186846958,0.3583282114320836,0.0522433927473878,178680.20288903484
2020-07-01,Belet Weyne,0.4625835669613974,0.2474660340737546,-0.2151175328876428,257210.9053470947
2020-07-01,Bulo Burto,0.4556007922535211,0.1980742778541953,-0.2575265143993258,80263.42747402092
2020-07-01,Jalalaqsi,0.4544457188450606,0.1947145350286711,-0.2597311838163895,178810.11668822702
2020-07-01,Qansax Dheere,0.4244430093639005,0.5084745762711864,0.0840315669072859,397759.659833392
2020-07-01,Ceel Waaq,0.2331280633404549,0.2664990571967316,0.0333709938562767,474784.6404434893
2020-07-01,Diinsoor,0.4420162648228424,0.492387605230163,0.0503713404073206,102232.682999872
2020-07-01,Baki,0.2082093691694821,0.2276853252647503,0.0194759560952682,126308.10395590446
2020-07-01,Baydhaba,0.4809737260837505,,,440966.7506063085
2020-07-01,Badhaadhe,0.2639538679142639,0.2774755168661588,0.0135216489518948,61401.072470727006
2020-07-01,Borama,0.1412881669919613,0.1912113359430997,0.0499231689511383,114678.62295159738
2020-07-01,Lughaye,0.2421965609399425,0.1896116994452849,-0.0525848614946576,128204.6513460276
2020-07-01,Zeylac,0.2477857878475798,0.1853759011328527,-0.062409886714727,148952.26299964866
2020-07-01,Ceel Barde,0.4899163797343827,0.58780127889818,0.0978848991637973,108059.64692015851
2020-07-01,Rab Dhuure,0.4204941640139457,0.5072024260803639,0.0867082620664182,83698.7844852664
2020-07-01,Tayeeglow,0.4117135401565671,0.4702754954084098,0.0585619552518427,49878.02246678231
2020-07-01,Buur Hakaba,0.4157290382244143,0.4955684007707129,0.0798393625462985,38882.923681135246
2020-07-01,Waajid,0.4367229608336327,0.4933524973050665,0.0566295364714337,119189.63988343433
2020-07-01,Banadir,0.464595584853251,0.4319770246468998,-0.0326185602063511,62204.20387382111
2020-07-01,Bandarbeyla,0.3404326123128119,0.2928452579034942,-0.0475873544093177,75284.97791694281
2020-07-01,Bossaso,0.4153248254892724,0.3622932391199615,-0.0530315863693109,103004.37800500816
2020-07-01,Caluula,0.4729064039408867,0.3592467407049734,-0.1136596632359132,42841.35404644698
2020-07-01,Iskushuban,0.3742070183891431,0.2954636692091529,-0.0787433491799902,186214.57602082423
2020-07-01,Qandala,0.4339712463105779,0.3550690147548786,-0.0789022315556992,134132.73415617252
2020-07-01,Qardho,0.3997979640997746,0.3539238539238539,-0.0458741101759206,144645.3749179251
2020-07-01,Xudur,0.4469897765997728,0.5317134742821079,0.0847236976823351,70367.24202467134
2020-07-01,Jamaame,0.3833278902677988,0.3061224489795918,-0.077205441288207,92352.216683081
2020-07-01,Cabudwaaq,0.3608793180798564,0.3746074472857784,0.0137281292059219,420293.0224489165
2020-07-01,Afgooye,0.4582353863030873,0.4841321666449001,0.0258967803418128,96228.94625799869
2020-07-01,Eyl,0.345604315497886,0.3083090379008746,-0.0372952775970114,150445.26937163374
2020-07-01,Garoowe,0.3761939925204259,0.3128870890900428,-0.063306903430383,238943.83260569465
2020-07-01,Ceel Afweyn,0.2885139291677652,0.3018453427065026,0.0133314135387374,103448.69292549856
2020-07-01,Ceerigaabo,0.2514301767289815,0.263567871280807,0.0121376945518255,959744.1903862744
2020-07-01,Laasqoray/Badhan,0.2827184696726668,0.3200990099009901,0.0373805402283233,90079.84358712788
2020-07-01,Caynabo,0.1939232409381663,0.2574626865671642,0.0635394456289979,60361.40289872798
2020-07-01,Taleex,0.2199045926480217,0.2834424695977549,0.0635378769497331,137166.99069700082
2020-07-01,Xudun,0.2022031084955485,0.2520754716981132,0.0498723632025646,72274.03765624086
2020-07-01,Burco,0.0911891620672353,0.140943301555444,0.0497541394882086,77164.65979907343
2020-07-01,Buuhoodle,0.1350544166033915,0.1898253606681852,0.0547709440647937,177363.81212203606
2020-07-01,Owdweyne,0.132173714024146,0.1948497854077253,0.0626760713835793,183042.93582933792
2020-07-01,Sheikh,0.1455487847587028,0.1828371278458844,0.0372883430871816,194982.61424177085
2020-07-01,Berbera,0.1808939137198255,0.2058333333333333,0.0249394196135078,257277.9921167836
2020-07-01,Gebiley,0.1675903119868637,0.1924063622370446,0.0248160502501809,220788.33591955536
2020-07-01,Hargeysa,0.1277865307901176,0.1965854943370926,0.068798963546975,53800.5744763104
2020-07-01,Burtinle,0.415721780335082,0.3781725888324873,-0.0375491915025947,158305.84798228322
2020-07-01,Xarardheere,0.3925848407833757,0.2414050822122571,-0.1511797585711186,99442.45554944112
2020-07-01,Laas Caanood,0.1814135894950207,0.2306675479180436,0.0492539584230228,42201.02354780796
2020-07-01,Hobyo,0.306084466714388,0.2841803865425912,-0.0219040801717967,197917.20494918805
2020-07-01,Jariiban,0.3512605042016806,0.3485714285714286,-0.002689075630252,99751.78651328415
2020-07-01,Baraawe,0.4505242752665433,0.4911894273127753,0.040665152046232,50358.19680656703
2020-07-01,Kurtunwaarey,0.4855604762788724,0.4643330681516839,-0.0212274081271884,69363.1772816809
2020-07-01,Marka,0.4905037846230626,0.4615277970331346,-0.0289759875899279,80478.15211908707
2020-07-01,Qoryooley,0.4801347611599085,0.4593911683311274,-0.020743592828781,282277.1749967973
2020-07-01,Sablaale,0.4933201385452746,0.4548825710754017,-0.0384375674698729,14000.0
2020-07-01,Wanla Weyn,0.4289798374962383,0.4714070729872084,0.0424272354909701,69325.1698295153
2020-07-01,Bu'aale,0.4118061786950391,0.3788461538461538,-0.0329600248488853,24953.239247136426
2020-07-01,Kismaayo,0.3619308628245356,0.3705150271415331,0.0085841643169974,65965.83992880996
2020-07-01,Saakow/Salagle,0.421338004671338,0.4107589658048373,-0.0105790388665006,38521.922596223885
2020-07-01,Adan Yabaal,0.2890189520624303,0.2773519163763066,-0.0116670356861237,62826.76428427834
2020-07-01,Balcad,0.3992414113024258,0.4233865465957157,0.0241451352932898,122373.31931054375
2020-07-01,Cadale,0.2905168905168905,0.2759462759462759,-0.0145706145706145,105508.44272316828
2020-07-01,Jowhar,0.4604083984124952,0.4605536885901744,0.0001452901776792,34095.52790194442
2020-07-01,Gaalkacyo,0.4371415325518246,0.3833366448109146,-0.0538048877409099,29233.817803085487
2020-07-01,Galdogob,0.4141636814549462,0.4519462624870823,0.0377825810321361,119822.71253135678
2020-07-01,Jilib,0.3881953090823434,0.3124158815612382,-0.0757794275211052,76799.71197431434
2021-01-01,Bossaso,0.3622932391199615,0.4282333104445733,0.0659400713246118,73330.78499999999
2021-01-01,Caluula,0.3592467407049734,0.3438764024096086,-0.0153703382953648,81479.34
2021-01-01,Iskushuban,0.2954636692091529,0.3565675219048366,0.0611038526956836,65262.95999999999
2021-01-01,Qandala,0.3550690147548786,0.3321710405579005,-0.0228979741969781,309683.38499999995
2021-01-01,Qardho,0.3539238539238539,0.422637962358916,0.0687141084350621,67386.78
2021-01-01,Burtinle,0.3781725888324873,0.405234927348139,0.0270623385156517,170132.26499999998
2021-01-01,Eyl,0.3083090379008746,0.3608362119600107,0.052527174059136,50723.28
2021-01-01,Hobyo,0.2841803865425912,0.2851447172525171,0.0009643307099259,430013.52
2021-01-01,Gaalkacyo,0.3833366448109146,0.3799963816705769,-0.0033402631403376,70268.22
2021-01-01,Galdogob,0.4519462624870823,0.4573444515715202,0.0053981890844378,141077.745
2021-01-01,Jariiban,0.3485714285714286,0.3333170092909431,-0.0152544192804854,27594.135
2021-01-01,Xarardheere,0.2414050822122571,0.268406014603596,0.0270009323913388,69703.11
2021-01-01,Cabudwaaq,0.3746074472857784,0.4074148385946138,0.0328073913088354,89717.93999999997
2021-01-01,Cadaado,0.3458185340652244,0.3999756800889413,0.0541571460237169,281126.69999999995
2021-01-01,Bandarbeyla,0.2928452579034942,0.4147422000188518,0.1218969421153576,111510.9
2021-01-01,Garoowe,0.3128870890900428,0.3763941017333375,0.0635070126432946,491879.61
2021-01-01,Ceel Buur,0.3598183881952327,0.3584365855515789,-0.0013818026436537,316531.98
2021-01-01,Baki,0.2276853252647503,0.3101592806449881,0.0824739553802378,93543.3
2021-01-01,Ceel Afweyn,0.3018453427065026,0.2599961858750237,-0.0418491568314788,181435.5
2021-01-01,Ceel Dheer,0.2814535481659239,0.3369272237196765,0.0554736755537526,534884.8949999999
2021-01-01,Borama,0.1912113359430997,0.2772673624137732,0.0860560264706735,112734.27
2021-01-01,Lughaye,0.1896116994452849,0.2480818834591006,0.0584701840138157,71317.70999999999
2021-01-01,Zeylac,0.1853759011328527,0.2391876511594821,0.0538117500266293,165968.46
2021-01-01,Berbera,0.2058333333333333,0.2759629145666106,0.0701295812332772,48461.80499999999
2021-01-01,Gebiley,0.1924063622370446,0.2876174019676151,0.0952110397305704,67184.955
2021-01-01,Hargeysa,0.1965854943370926,0.2676350893059009,0.0710495949688083,69235.29
2021-01-01,Burco,0.140943301555444,0.1371732766471581,-0.0037700249082859,137053.66499999998
2021-01-01,Buuhoodle,0.1898253606681852,0.2063106796116504,0.0164853189434651,46070.955
2021-01-01,Owdweyne,0.1948497854077253,0.2280157801397049,0.0331659947319795,130366.52999999998
2021-01-01,Sheikh,0.1828371278458844,0.2242774189339074,0.0414402910880229,32041.53
2021-01-01,Caynabo,0.2574626865671642,0.2174981567952813,-0.0399645297718828,141229.88999999998
2021-01-01,Laas Caanood,0.2306675479180436,0.2109874570977254,-0.0196800908203181,239221.62
2021-01-01,Taleex,0.2834424695977549,0.2387409755911226,-0.0447014940066322,162957.645
2021-01-01,Xudun,0.2520754716981132,0.2059262364822373,-0.0461492352158758,100108.305
2021-01-01,Ceerigaabo,0.263567871280807,0.2245768359322937,-0.0389910353485133,42455.7
2021-01-01,Dhuusamarreeb,0.3271635817908954,0.3560481018674942,0.0288845200765988,105162.21
2021-01-01,Laasqoray/Badhan,0.3200990099009901,0.2693869022744911,-0.050712107626499,584319.6
2021-01-01,Bulo Burto,0.1980742778541953,0.3462197497828791,0.1481454719286838,85807.70999999999
2021-01-01,Xudur,0.5317134742821079,0.4472915724098218,-0.0844219018722861,91374.975
2021-01-01,Baardheere,0.2388133498145859,0.3868994061543999,0.1480860563398139,188544.915
2021-01-01,Belet Xaawo,0.3835327234342012,0.3349866620681312,-0.0485460613660699,146038.5
2021-01-01,Ceel Waaq,0.2664990571967316,0.3544682405589296,0.087969183362198,1027923.705
2021-01-01,Doolow,0.3641207815275311,0.3515556336790297,-0.0125651478485013,142717.185
2021-01-01,Belet Weyne,0.2474660340737546,0.3071993772609909,0.0597333431872363,82588.86
2021-01-01,Luuq,0.3583282114320836,0.3731717928980219,0.0148435814659382,76346.775
2021-01-01,Bu'aale,0.3788461538461538,0.4008547346761109,0.0220085808299571,169536.10499999998
2021-01-01,Jilib,0.3124158815612382,0.4043924756806527,0.0919765941194145,83205.71999999999
2021-01-01,Saakow/Salagle,0.4107589658048373,0.4115377316967968,0.0007787658919595,103739.085
2021-01-01,Banadir,0.4319770246468998,0.4710969130686256,0.0391198884217258,279295.785
2021-01-01,Afmadow/Xagar,0.3018436690537864,,,218785.545
2021-01-01,Badhaadhe,0.2774755168661588,0.4056724072698737,0.1281968904037149,95730.255
2021-01-01,Jamaame,0.3061224489795918,0.4376510659496103,0.1315286169700185,170114.66999999998
2021-01-01,Kismaayo,0.3705150271415331,0.3934804082976622,0.022965381156129,186893.055
2021-01-01,Waajid,0.4933524973050665,0.4498858793883663,-0.0434666179167001,70268.22
2021-01-01,Tayeeglow,0.4702754954084098,0.4212055712220329,-0.0490699241863769,100476.765
2021-01-01,Garbahaarey,0.3637295081967213,0.3273081001778068,-0.0364214080189144,282222.765
2021-01-01,Ceel Barde,0.58780127889818,0.593619466793754,0.0058181878955739,78004.845
2021-01-01,Rab Dhuure,0.5072024260803639,0.4587641132763954,-0.0484383128039685,75823.06499999999
2021-01-01,Adan Yabaal,0.2773519163763066,0.2867946480511925,0.0094427316748859,123818.085
2021-01-01,Balcad,0.4233865465957157,0.4248102325025402,0.0014236859068245,174970.88999999998
2021-01-01,Cadale,0.2759462759462759,0.2873604609290601,0.0114141849827841,196309.485
2021-01-01,Jowhar,0.4605536885901744,0.4476632959825088,-0.0128903926076656,35703.36
2021-01-01,Afgooye,0.4841321666449001,0.4637639420358601,-0.02036822460904,178339.81499999997
2021-01-01,Baraawe,0.4911894273127753,0.4655421778369564,-0.0256472494758189,62978.715
2021-01-01,Kurtunwaarey,0.4643330681516839,0.4575951234622532,-0.0067379446894307,62404.28999999999
2021-01-01,Jalalaqsi,0.1947145350286711,0.4080728253042081,0.213358290275537,57175.47
2021-01-01,Qoryooley,0.4593911683311274,0.4512228697099891,-0.0081682986211383,99175.77
2021-01-01,Sablaale,0.4548825710754017,0.4486895846702985,-0.0061929864051031,85276.75499999999
2021-01-01,Wanla Weyn,0.4714070729872084,0.4482908617511664,-0.023116211236042,227667.915
2021-01-01,Baydhaba/Bardaale,0.4725658564983263,,,278193.50999999995
2021-01-01,Buur Hakaba,0.4955684007707129,0.4253398378500371,-0.0702285629206758,42361.515
2021-01-01,Diinsoor,0.492387605230163,0.419636541705207,-0.072751063524956,113853.105
2021-01-01,Qansax Dheere,0.5084745762711864,0.4305075046172255,-0.0779670716539609,64412.19
2021-01-01,Marka,0.4615277970331346,0.4460078540314803,-0.0155199430016543,1707984.9450000003
2021-07-01,Buuhoodle,0.2063106796116504,,,73330.78499999999
2021-07-01,Buur Hakaba,0.4253398378500371,,,81479.34
2021-07-01,Cabudwaaq,0.4074148385946138,,,65262.95999999999
2021-07-01,Cadaado,0.3999756800889413,,,309683.38499999995
2021-07-01,Cadale,0.2873604609290601,,,80386.78
2021-07-01,Caluula,0.3438764024096086,,,170132.26499999998
2021-07-01,Caynabo,0.2174981567952813,,,50723.28
2021-07-01,Ceel Dheer,0.3369272237196765,,,450683.52
2021-07-01,Ceel Barde,0.593619466793754,,,70268.22
2021-07-01,Ceel Buur,0.3584365855515789,,,141077.745
2021-07-01,Ceel Waaq,0.3544682405589296,,,27594.135
2021-07-01,Ceerigaabo,0.2245768359322937,,,69703.11
2021-07-01,Dhuusamarreeb,0.3560481018674942,,,89717.93999999997
2021-07-01,Diinsoor,0.419636541705207,,,281126.69999999995
2021-07-01,Ceel Afweyn,0.2599961858750237,,,112100.9
2021-07-01,Burtinle,0.405234927348139,,,491879.61
2021-07-01,Afgooye,0.4637639420358601,,,365531.98
2021-07-01,Bulo Burto,0.3462197497828791,,,93543.3
2021-07-01,Doolow,0.3515556336790297,,,181435.5
2021-07-01,Afmadow,0.3916169562219776,,,560644.8949999999
2021-07-01,Baardheere,0.3868994061543999,,,112734.27
2021-07-01,Badhaadhe,0.4056724072698737,,,71317.70999999999
2021-07-01,Baidoa,0.456384142382831,,,165968.46
2021-07-01,Baki,0.3101592806449881,,,48461.80499999999
2021-07-01,Balcad,0.4248102325025402,,,67184.955
2021-07-01,Burco,0.1371732766471581,,,69235.29
2021-07-01,Banadir,0.4710969130686256,,,137053.66499999998
2021-07-01,Baraawe,0.4655421778369564,,,46070.955
2021-07-01,Belet Weyne,0.3071993772609909,,,130366.52999999998
2021-07-01,Belet Xaawo,0.3349866620681312,,,32041.53
2021-07-01,Berbera,0.2759629145666106,,,141229.88999999998
2021-07-01,Borama,0.2772673624137732,,,239221.62
2021-07-01,Bossaso,0.4282333104445733,,,166457.645
2021-07-01,Bu'aale,0.4008547346761109,,,100108.305
2021-07-01,Bandarbeyla,0.4147422000188518,,,50233.7
2021-07-01,Eyl,0.3608362119600107,,,105162.21
2021-07-01,Lughaye,0.2480818834591006,,,630641.6
2021-07-01,Galdogob,0.4573444515715202,,,85807.70999999999
2021-07-01,Qansax Dheere,0.4305075046172255,,,91374.975
2021-07-01,Qardho,0.422637962358916,,,207534.915
2021-07-01,Qoryooley,0.4512228697099891,,,146038.5
2021-07-01,Rab Dhuure,0.4587641132763954,,,1071923.705
2021-07-01,Saakow/Salagle,0.4115377316967968,,,285434.37
2021-07-01,Sablaale,0.4486895846702985,,,82588.86
2021-07-01,Sheikh,0.2242774189339074,,,76346.775
2021-07-01,Taleex,0.2387409755911226,,,169536.10499999998
2021-07-01,Tayeeglow,0.4212055712220329,,,83205.71999999999
2021-07-01,Waajid,0.4498858793883663,,,103739.085
2021-07-01,Wanla Weyn,0.4482908617511664,,,279295.785
2021-07-01,Xarardheere,0.268406014603596,,,228785.545
2021-07-01,Xudun,0.2059262364822373,,,95730.255
2021-07-01,Xudur,0.4472915724098218,,,170114.66999999998
2021-07-01,Zeylac,0.2391876511594821,,,186893.055
2021-07-01,Qandala,0.3321710405579005,,,70268.22
2021-07-01,Gaalkacyo,0.3799963816705769,,,100476.765
2021-07-01,Owdweyne,0.2280157801397049,,,282222.765
2021-07-01,Luuq,0.3731717928980219,,,2077273.9450000003
2021-07-01,Garbahaarey,0.3273081001778068,,,78004.845
2021-07-01,Garoowe,0.3763941017333375,,,75823.06499999999
2021-07-01,Gebiley,0.2876174019676151,,,123818.085
2021-07-01,Hargeysa,0.2676350893059009,,,185616.89
2021-07-01,Hobyo,0.2851447172525171,,,196309.485
2021-07-01,Iskushuban,0.3565675219048366,,,35703.36
2021-07-01,Jalalaqsi,0.4080728253042081,,,178339.81499999997
2021-07-01,Jamaame,0.4376510659496103,,,62978.715
2021-07-01,Jariiban,0.3333170092909431,,,62404.28999999999
2021-07-01,Jilib,0.4043924756806527,,,57175.47
2021-07-01,Jowhar,0.4476632959825088,,,99175.77
2021-07-01,Kismaayo,0.3934804082976622,,,85276.75499999999
2021-07-01,Kurtunwaarey,0.4575951234622532,,,227667.915
2021-07-01,Laas Caanood,0.2109874570977254,,,278193.50999999995
2021-07-01,Laasqoray/Badhan,0.2693869022744911,,,42361.515
2021-07-01,Marka,0.4460078540314803,,,113853.105
2021-07-01,Adan Yabaal,0.2867946480511925,,,64412.19
