date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,SAM/GAM ratio
2019-07-01,Qardho,80478.15211908707,16095.630423817414,5554.153465290461,4809.605836190479,744.5476290999827,0.3450721294564353,0.0462577488110215,0.1340524048809381
2019-07-01,Qoryooley,282277.1749967973,56455.434999359466,26235.239230020263,22301.993019441867,3933.2462105784016,0.4647070601850455,0.0696699301072257,0.149922254418694
2019-07-01,Saakow,14000.0,2800.0,1170.7602339181285,862.1052631578946,308.6549707602339,0.4181286549707602,0.1102339181286549,0.2636363636363636
2019-07-01,Saakow/Salagle,69325.1698295153,13865.03396590306,7094.011604305988,5800.112911427753,1293.898692878234,0.5116476181559747,0.0933209897689536,0.1823930894182428
2019-07-01,Sablaale,24953.239247136426,4990.647849427284,2284.8259925169227,1949.6362555162448,335.1897370006772,0.4578215216645919,0.0671635721681189,0.1467025226859566
2019-07-01,Sheikh,65965.83992880996,13193.167985761993,4113.733779100076,3479.571060699396,634.1627184006793,0.311807882954238,0.0480675088110046,0.1541574521964835
2019-07-01,Taleex,38521.922596223885,7704.384519244779,3060.2608469086285,2339.757421187872,720.5034257207567,0.3972102948995347,0.0935186222755382,0.2354385661106585
2019-07-01,Tayeeglow,62826.76428427834,12565.352856855672,6887.296286870961,5635.139714293863,1252.156572577097,0.5481180166869125,0.0996515248590029,0.1818066945898704
2019-07-01,Waajid,122373.31931054375,24474.66386210875,13359.60860560526,10759.952258231264,2599.6563473739943,0.5458546307673043,0.1062182656325971,0.1945907566695676
2019-07-01,Wanla Weyn,105508.44272316828,21101.688544633656,9986.5150197072,8432.835947647143,1553.679072060056,0.4732566779470763,0.0736281870890929,0.1555777034324842
2019-07-01,Xarardheere,34095.52790194442,6819.105580388886,1633.5302433192642,1385.3297948671136,248.20044845215045,0.2395519799571875,0.036397801079067,0.1519411406475203
2019-07-01,Xudun,29233.817803085487,5846.763560617098,2194.0022938939064,1677.7056535239915,516.2966403699146,0.3752507299375622,0.0883046894264049,0.2353218325280752
2019-07-01,Xudur,119822.71253135678,23964.54250627136,13079.340661336966,10528.600239933025,2550.740421403942,0.5457788588250408,0.1064381020725278,0.1950205662082056
2019-07-01,Zeylac,76799.71197431434,15359.942394862868,4069.273298901699,3363.4276732281187,705.8456256735801,0.2649276406311697,0.045953663596398,0.1734574145865524
2019-01-01,Adan Yabaal,37859.154953401936,7571.830990680386,2998.245654402931,2681.745100631399,316.5005537715319,0.3959736631857278,0.0417997382880163,0.1055619152842763
2019-01-01,Afgooye,262835.8188681545,52567.163773630906,23042.308800094463,18830.71827531796,4211.590524776501,0.4383403468241347,0.0801182757911916,0.1827764119175087
2019-01-01,Afmadow/Xagar,180756.29518407176,36151.25903681436,12896.46984834579,10910.726548019276,1985.7433003265128,0.3567363956871535,0.0549287453115905,0.153975725425452
2019-01-01,Baardheere,122284.68350495162,24456.936700990333,7021.300153358238,6083.980468328216,937.3196850300216,0.2870882907046133,0.0383253101763994,0.1334965981452463
2019-01-01,Badhaadhe,41293.78545781948,8258.757091563897,1924.5440770838693,1674.4201979310365,250.12387915283344,0.2330307158506623,0.0302858985171422,0.1299652640493581
2019-01-01,Badhan,26612.36163714786,5322.472327429572,1608.6399225077753,1340.5332687564794,268.1066537512959,0.3022354694485842,0.0503725782414307,0.1666666666666666
2019-01-01,Baki,99262.17263864214,19852.434527728423,6203.592076280527,5480.480399523661,723.1116767568673,0.3124852051578765,0.0364243325294375,0.1165633826120981
2019-01-01,Balcad,211434.1247319937,42286.82494639875,17998.642927573714,15100.407355012949,2898.235572560764,0.4256324032458843,0.068537554574846,0.1610252275253875
2019-01-01,Banadir,1650228.0,330045.6,141674.59351909187,118289.00228539263,23385.591233699222,0.4292576344574564,0.0708556370201548,0.1650655255315612
2019-01-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1081.7929915685042,962.9908953083792,118.80209626012513,0.3786044640745989,0.0415781987275476,0.1098196209312398
2019-01-01,Baraawe,71451.00452711528,14290.200905423058,6286.713780727547,5132.984568190321,1153.7292125372248,0.439931798183591,0.08073568875434,0.18351864786243
2019-01-01,Baydhaba,271288.5935653316,54257.71871306632,25626.607928107547,21527.6130713468,4098.99485676075,0.4723126687951987,0.0755467600552404,0.1599507382428451
2019-01-01,Baydhaba/Bardaale,178680.20288903484,35736.04057780696,16818.816448539616,14767.741271888442,2051.075176651173,0.4706401766004416,0.0573951434878587,0.1219512195121951
2019-01-01,Belet Weyne,222898.05826843024,44579.61165368607,20994.689364019232,18020.69903103706,2973.990332982169,0.4709482336256127,0.0667118941296624,0.1416544099042019
2019-01-01,Belet Weyne (Mataban),34312.847078664454,6862.569415732891,3280.598659849031,2832.171504905638,448.42715494339257,0.4780423280423281,0.0653439153439153,0.1366906474820143
2019-01-01,Belet Xaawo,80263.42747402092,16052.685494804184,6534.4065726152,5507.075445196245,1027.3311274189557,0.4070600258586147,0.0639974618422241,0.1572187337905111
2019-01-01,Berbera,178810.11668822702,35762.02333764541,9503.272450835795,8254.389103099571,1248.8833477362275,0.2657364311048932,0.034922055051107,0.1314161363043307
2019-01-01,Borama,397759.659833392,79551.93196667841,16264.906844821233,14536.023530281243,1728.8833145399888,0.204456465641011,0.0217327633886271,0.1062953099599502
2019-01-01,Bossaso,474784.6404434893,94956.92808869788,37433.6362319945,33226.50105394698,4207.135178047517,0.3942170096006928,0.0443057211593628,0.1123891665766544
2019-01-01,Bu'aale,102232.682999872,20446.536599974403,6508.451707938661,5386.393692822179,1122.058015116481,0.31831560695452,0.054877656645179,0.1724001445302044
2019-01-01,Bulo Burto,126308.10395590446,25261.6207911809,11884.408516493522,10206.791865195391,1677.6166512981315,0.470453127878576,0.0664096997245642,0.1411611397378243
2019-01-01,Burco,440966.7506063085,88193.3501212617,15613.367694082915,13892.518837847172,1720.8488562357447,0.1770356571398554,0.0195122291405152,0.1102163793201324
2019-01-01,Burtinle,61401.072470727006,12280.2144941454,5075.9036813000375,4444.723220037381,631.1804612626578,0.4133399855287525,0.0513981625942749,0.1243483921075902
2019-01-01,Buuhoodle,114678.62295159738,22935.72459031948,4331.358096571831,3818.23953182956,513.1185647422707,0.188847667729668,0.0223720232915093,0.1184659760984417
2019-01-01,Buur Hakaba,128204.6513460276,25640.93026920552,12060.908842402876,10573.510052483209,1487.3987899196663,0.47037719442215,0.0580087685705388,0.1233239392947218
2019-01-01,Cabudwaaq,148952.26299964866,29790.452599929733,9629.3819956747,7408.517453881162,2220.864541793537,0.3232371835699271,0.0745495401368549,0.2306341718285866
2019-01-01,Cadaado,108059.64692015851,21611.929384031704,7144.427197658416,5742.70924650306,1401.7179511553552,0.3305779447408884,0.0648585291136031,0.1961973874707223
2019-01-01,Cadale,83698.7844852664,16739.75689705328,6656.443160779403,5929.052014013744,727.3911467656592,0.397642761583422,0.0434529098145805,0.1092762499725888
2019-01-01,Caluula,49878.02246678231,9975.60449335646,5219.102140567978,4239.664274538113,979.4378660298656,0.5231865541625861,0.0981833097615438,0.1876640540173978
2019-01-01,Caynabo,38882.923681135246,7776.58473622705,2694.216068312829,2166.131613337568,528.0844549752607,0.3464523514753054,0.0679069891073379,0.1960067201684969
2019-01-01,Ceel Afweyn,119189.63988343433,23837.927976686864,10015.77137844898,8120.460481346143,1895.3108971028369,0.4201611561308622,0.0795082063741623,0.1892326437463412
2019-01-01,Ceel Barde,62204.20387382111,12440.840774764223,6517.089401993865,4631.059420007751,1886.0299819861136,0.523846379837409,0.1515998810797301,0.2893975923376306
2019-01-01,Ceel Buur,75284.97791694281,15056.99558338856,4770.175222450213,3955.687450358975,814.4877720912392,0.3168079047398306,0.0540936448829016,0.1707458812535769
2019-01-01,Ceel Dheer,103004.37800500816,20600.87560100164,6668.961733712647,5526.670863547309,1142.2908701653396,0.3237222467082124,0.0554486562750662,0.1712846640566072
2019-01-01,Ceel Waaq,42841.35404644698,8568.270809289395,2755.2290118469123,2399.851348440354,355.3776634065584,0.3215618498962238,0.0414760073901108,0.1289829853992202
2019-01-01,Ceerigaabo,186214.57602082423,37242.91520416485,15759.68971554139,12684.11226741208,3075.577448129308,0.4231594017049179,0.0825815442016034,0.1951546955328906
2019-01-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,8234.977018863061,6735.244471564974,1499.7325472980874,0.3069711905400723,0.0559047929922881,0.1821173931466713
2019-01-01,Diinsoor,144645.3749179251,28929.07498358503,13623.878831362264,11869.135521182112,1754.7433101801523,0.4709407002848428,0.0606567375962014,0.1287990983992547
2019-01-01,Doolow,70367.24202467134,14073.448404934268,5606.550628631577,4690.567463915715,915.9831647158612,0.3983778863086515,0.0650859077576686,0.1633773108260382
2019-01-01,Eyl,92352.216683081,18470.4433366162,7099.412632487859,6341.920043934738,757.4925885531218,0.3843661195946408,0.0410110669651037,0.1066979238658047
2019-01-01,Gaalkacyo,420293.0224489165,84058.6044897833,33112.51119831377,28600.03082624636,4512.480372067409,0.3939217335250711,0.0536825515895385,0.1362772018419794
2019-01-01,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,6845.807863978179,885.9373787534904,0.4017369795363936,0.0460327901948656,0.114584398598276
2019-01-01,Garbahaarey,150445.26937163374,30089.053874326764,10779.165264050813,9075.97160707866,1703.1936569721508,0.3582420806274685,0.0566050918080008,0.1580079361666722
2019-01-01,Garoowe,238943.83260569465,47788.76652113893,18115.436210101943,16042.970403951183,2072.4658061507603,0.3790731071095702,0.0433672169637193,0.1144033067774026
2019-01-01,Gebiley,103448.69292549856,20689.73858509972,4046.340705965713,3617.707676576321,428.63302938939074,0.195572345649635,0.0207171795635002,0.105931027695576
2019-01-01,Hargeysa,959744.1903862744,191948.83807725488,37461.6018180365,33340.79176921269,4120.810048823811,0.1951645146346709,0.0214682729528442,0.1100009035609304
2019-01-01,Hobyo,90079.84358712788,18015.968717425578,6342.929967018108,5770.296218257471,572.6337487606368,0.3520726565695597,0.0317847881366916,0.0902790590055717
2019-01-01,Iskushuban,60361.40289872798,12072.280579745591,5117.630722689676,4406.3465845364335,711.2841381532436,0.4239158201206688,0.0589187878342232,0.1389869993940113
2019-01-01,Jalalaqsi,137166.99069700082,27433.398139400168,12890.528982921282,11078.909131642167,1811.6198512791132,0.4698845151234747,0.0660370196238009,0.1405388292194476
2019-01-01,Jamaame,72274.03765624086,14454.807531248174,4552.403243607264,3754.056980589151,798.3462630181131,0.3149404261361454,0.0552305010836194,0.1753680902804897
2019-01-01,Jariiban,77164.65979907343,15432.931959814685,5474.330032478792,4938.03317255796,536.2968599208333,0.3547174345570384,0.034750160327103,0.0979657522909696
2019-01-01,Jilib,177363.81212203606,35472.762424407214,11198.950158574764,9331.31426011207,1867.635898462691,0.3157056116630282,0.0526498578294442,0.1667688374372027
2019-01-01,Jowhar,183042.93582933792,36608.58716586759,15965.338510616895,13086.003655990386,2879.334854626511,0.4361091139158288,0.0786518977523145,0.180349126497491
2019-01-01,Kismaayo,194982.61424177085,38996.52284835418,12074.246518455648,10196.989094027553,1877.2574244280927,0.3096236699207461,0.0481390977274611,0.1554761551007493
2019-01-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22598.055595611902,18539.70012046258,4058.355475149324,0.4391758387432182,0.078871018888144,0.1795887021331771
2019-01-01,Laas Caanood,220788.33591955536,44157.667183911086,14296.532588780634,11890.976303401556,2405.55628537908,0.3237610476395274,0.0544765255682607,0.1682615186892846
2019-01-01,Laasqoray,53800.5744763104,10760.11489526208,4108.013353107835,3369.256241485273,738.757111622562,0.3817815509494871,0.0686569910092552,0.1798331816676472
2019-01-01,Laasqoray/Badhan,158305.84798228322,31661.169596456635,15528.062256034182,12266.558518080945,3261.5037379532373,0.4904449978933187,0.1030127370379346,0.2100393264900662
2019-01-01,Lughaye,99442.45554944112,19888.491109888237,5892.57700336051,4959.744150226011,932.8328531345,0.2962807470311721,0.0469031485586511,0.1583064341123602
2019-01-01,Luuq,42201.02354780796,8440.20470956159,3458.066813734383,2909.537837853012,548.5289758813705,0.4097136186539254,0.0649900085077276,0.1586230126331802
2019-01-01,Marka,197917.20494918805,39583.44098983761,17245.520434190228,14086.372073905966,3159.148360284259,0.4356751207813825,0.0798098467764669,0.1831866061879505
2019-01-01,Owdweyne,99751.78651328415,19950.35730265683,4135.587638769041,3623.347152693093,512.2404860759468,0.2072939133886237,0.0256757549904998,0.123861596178969
2019-01-01,Qandala,50358.19680656703,10071.639361313406,4881.755310725584,4027.478660023889,854.2766507016953,0.4847031486728068,0.0848200198651962,0.1749937463733147
2019-01-01,Qansax Dheere,69363.1772816809,13872.635456336178,6529.019601083604,5732.797698512433,796.2219025711715,0.4706401766004414,0.0573951434878587,0.1219512195121951
2019-01-01,Qardho,80478.15211908707,16095.630423817414,6579.123422742703,5712.083815330413,867.0396074122908,0.4087521426316601,0.0538680116641653,0.1317864936862424
2019-01-01,Qoryooley,282277.1749967973,56455.434999359466,24775.89083034856,20312.762520107408,4463.128310241148,0.4388574958395,0.0790557775401391,0.1801399732022615
2019-01-01,Saakow,14000.0,2800.0,1074.1219739292371,909.3645251396648,164.7574487895717,0.3836149906890133,0.0588419459962756,0.1533880255580972
2019-01-01,Saakow/Salagle,69325.1698295153,13865.03396590306,4179.115310688071,3510.535553408005,668.5797572800658,0.3014139973234372,0.0482205639686306,0.1599811700744834
2019-01-01,Sablaale,24953.239247136426,4990.647849427284,2178.521145685352,1779.6959565915647,398.8251890937879,0.4365207106198354,0.0799145123292071,0.1830715253251853
2019-01-01,Sheikh,65965.83992880996,13193.167985761993,3333.463906646812,2961.266688952168,372.1972176946439,0.2526659184696406,0.0282113604629545,0.1116547915675629
2019-01-01,Taleex,38521.922596223885,7704.384519244779,2918.3013022824707,2296.659530306047,621.6417719764232,0.3787844823934796,0.0806867531629067,0.2130149383445167
2019-01-01,Tayeeglow,62826.76428427834,12565.352856855672,5945.851824240855,5167.840917388376,778.0109068524794,0.4731941786256158,0.0619171555081316,0.1308493601674664
2019-01-01,Waajid,122373.31931054375,24474.66386210875,11730.43310277109,9950.926695915396,1779.5064068556946,0.4792888339084379,0.0727081040573838,0.1516999748658317
2019-01-01,Wanla Weyn,105508.44272316828,21101.688544633656,9321.301519870034,7654.889714291786,1666.411805578248,0.4417324945420314,0.0789705431417729,0.1787745844317975
2019-01-01,Xarardheere,34095.52790194442,6819.105580388886,2346.4116091573333,2130.1836962804477,216.2279128768868,0.3440937497588239,0.0317091311063929,0.0921525925089249
2019-01-01,Xudun,29233.817803085487,5846.763560617098,2046.3270536515893,1605.7751155264991,440.5519381250905,0.3499931256730363,0.0753497098963571,0.2152891138974794
2019-01-01,Xudur,119822.71253135678,23964.54250627136,11541.61170493831,9700.621009214126,1840.990695724184,0.48161201917032,0.076821441312406,0.1595089787101812
2019-01-01,Zeylac,76799.71197431434,15359.942394862868,4515.634789397725,3791.016128277469,724.6186611202579,0.2939877424871059,0.0471758710086443,0.1604688365900609
2018-07-01,Adan Yabaal,37859.154953401936,7571.830990680386,2112.0819230164097,1678.351130192922,433.7307928234877,0.2789393906990287,0.0572821545221143,0.205356993067791
2018-07-01,Afgooye,262835.8188681545,52567.163773630906,20230.949240405527,16460.215188756378,3770.7340516491504,0.384859060068862,0.0717317386170385,0.1863844353935795
2018-07-01,Afmadow/Xagar,180756.29518407176,36151.25903681436,13306.834376315232,11112.15377327607,2194.680603039164,0.3680877161916911,0.060708275769987,0.1649288283729949
2018-07-01,Baardheere,122284.68350495162,24456.936700990333,7270.084613787164,6084.996471225713,1185.088142561451,0.2972606382668021,0.0484561152138674,0.1630088514119933
2018-07-01,Badhaadhe,41293.78545781948,8258.757091563897,3064.983862134855,2529.179980779544,535.8038813553103,0.3711192650605567,0.0648770602422269,0.1748145848252873
2018-07-01,Badhan,26612.36163714786,5322.472327429572,1203.9432404645693,968.6899635921824,235.2532768723871,0.2262,0.0442,0.1954022988505747
2018-07-01,Baki,99262.17263864214,19852.434527728423,5481.4413415630215,4637.5532004055685,843.888141157452,0.2761092768701464,0.0425080430301266,0.1539536936678809
2018-07-01,Balcad,211434.1247319937,42286.82494639875,15140.399568163786,12196.167870716645,2944.231697447141,0.3580405856281527,0.0696252722019007,0.1944619548639967
2018-07-01,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.2291004343051589
2018-07-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1428.3778356631688,1275.9134241891168,152.464411474052,0.499901764184284,0.0533592907760368,0.1067395528461596
2018-07-01,Baraawe,71451.00452711528,14290.200905423058,5409.947944549072,4443.930363342472,966.0175812065988,0.3785774588022779,0.0676,0.1785631934185122
2018-07-01,Baydhaba,271288.5935653316,54257.71871306632,34366.1900500762,27360.548730189188,7005.641319887004,0.6333880388856111,0.1291178745817765,0.2038527200623297
2018-07-01,Baydhaba/Bardaale,178680.20288903484,35736.04057780696,18601.72244989829,15849.426781290898,2752.2956686074003,0.5205311542390195,0.0770173646578141,0.1479591836734693
2018-07-01,Belet Weyne,257210.9053470947,51442.18106941895,23855.188620306548,19161.828232296783,4693.360388009771,0.4637281725694139,0.0912356414607749,0.1967437970293214
2018-07-01,Belet Xaawo,80263.42747402092,16052.685494804184,6328.552460183149,5319.562632752425,1008.989827430725,0.3942363701220913,0.06285489289361,0.1594345363776165
2018-07-01,Berbera,178810.11668822702,35762.02333764541,10548.731083169114,8323.926955919247,2224.8041272498667,0.2949701973955382,0.0622113605330572,0.2109072749801749
2018-07-01,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.1810039329611708
2018-07-01,Bossaso,474784.6404434893,94956.92808869788,45789.237767238665,38712.51627748567,7076.721489753008,0.482210605259551,0.074525594205646,0.1545498862795281
2018-07-01,Bu'aale,102232.682999872,20446.536599974403,8434.566661049115,7090.023899771833,1344.5427612772812,0.4125181113098476,0.0657589491845266,0.1594086353583982
2018-07-01,Bulo Burto,126308.10395590446,25261.6207911809,9874.640546634284,7925.770012913841,1948.8705337204424,0.3908949717937982,0.0771474858968991,0.1973611621118405
2018-07-01,Burco,440966.7506063085,88193.3501212617,19502.784229634948,16092.69047706894,3410.0937525660083,0.2211366753028379,0.0386661097223009,0.1748516372028712
2018-07-01,Burtinle,61401.072470727006,12280.2144941454,6051.516879738399,5078.534547788114,972.9823319502864,0.4927859267135329,0.0792317049848075,0.1607832137439807
2018-07-01,Buuhoodle,114678.62295159738,22935.72459031948,5186.445122571494,4251.106748903086,935.338373668408,0.226129551832888,0.0407808512866076,0.1803428652118192
2018-07-01,Buur Hakaba,128204.6513460276,25640.93026920552,12427.92782331859,10607.243022384477,1820.684800934114,0.4846909879180319,0.0710069713469303,0.1464994669117689
2018-07-01,Cabudwaaq,148952.26299964866,29790.452599929733,12808.897949176177,10477.739158988485,2331.1587901876915,0.4299665440197571,0.0782518755755053,0.1819952660593742
2018-07-01,Cadaado,108059.64692015851,21611.929384031704,9214.7013592473,7629.47432342933,1585.2270358179708,0.4263710655123516,0.0733496305512287,0.1720323832553874
2018-07-01,Cadale,83698.7844852664,16739.75689705328,4736.014931321619,3769.721440970016,966.2934903516028,0.2829201738380863,0.0577244637597873,0.20403092143165
2018-07-01,Caluula,49878.02246678231,9975.60449335646,4496.640766004318,3727.733040534885,768.907725469433,0.4507637375759017,0.0770788102095977,0.1709960313669172
2018-07-01,Caynabo,38882.923681135246,7776.58473622705,1888.1793407114465,1524.523631396118,363.6557093153283,0.2428031590674251,0.0467629070665489,0.1925959581669327
2018-07-01,Ceel Afweyn,119189.63988343433,23837.927976686864,6929.620794128784,5594.080773764997,1335.5400203637882,0.2906972787612182,0.0560258434235528,0.1927291636932489
2018-07-01,Ceel Barde,62204.20387382111,12440.840774764223,4317.157313036293,3910.434907889588,406.7224051467058,0.34701491572768,0.0326925175323943,0.094210698303383
2018-07-01,Ceel Buur,75284.97791694281,15056.99558338856,5424.46992999439,4512.709336918833,911.7605930755568,0.3602624374798162,0.0605539523489961,0.1680828919400978
2018-07-01,Ceel Dheer,103004.37800500816,20600.87560100164,6473.6185663554725,5212.753484849644,1260.8650815058288,0.3142399717243435,0.0612044413027048,0.1947697518137328
2018-07-01,Ceel Waaq,42841.35404644698,8568.270809289395,2373.4360032220056,1937.126504580973,436.3094986410328,0.2770029164634731,0.0509215346190975,0.1838303194392983
2018-07-01,Ceerigaabo,186214.57602082423,37242.91520416485,11530.718875589982,9312.934187964962,2217.784687625022,0.3096083862495412,0.0595491699687625,0.1923370703556022
2018-07-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,10486.583282734278,8844.521931582743,1642.0613511515344,0.3909032104916541,0.0612103138537256,0.1565868793370592
2018-07-01,Diinsoor,144645.3749179251,28929.07498358503,13797.82124760847,11649.602870762275,2148.2183768461928,0.4769534198876959,0.0742581080820986,0.1556925791612597
2018-07-01,Doolow,70367.24202467134,14073.448404934268,7589.124035591476,6261.920176045162,1327.203859546314,0.5392512067568789,0.0943055192557486,0.1748823518131991
2018-07-01,Eyl,92352.216683081,18470.4433366162,8433.115399529477,7295.691490374685,1137.4239091547925,0.456573523755734,0.0615807584271645,0.1348758857513386
2018-07-01,Gaalkacyo,420293.0224489165,84058.6044897833,39243.43470591475,32900.62289837369,6342.811807541059,0.4668580324895174,0.0754570200878362,0.1616273360136103
2018-07-01,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.1538593704078331
2018-07-01,Garbahaarey,150445.26937163374,30089.053874326764,10401.13408576497,8556.24794118083,1844.8861445841392,0.345678336354725,0.0613141959295128,0.1773735565152512
2018-07-01,Garoowe,238943.83260569465,47788.76652113893,24708.068208179047,21406.663904723828,3301.4043034552283,0.5170266990935967,0.0690832708978768,0.1336164476979374
2018-07-01,Gebiley,103448.69292549856,20689.73858509972,5054.898580809682,4234.247840659743,820.6507401499391,0.2443191130723181,0.0396646258614863,0.1623476172727661
2018-07-01,Hargeysa,959744.1903862744,191948.83807725488,45808.30308268869,37322.72610149223,8485.576981196467,0.2386485041615721,0.0442074933414351,0.1852410242282743
2018-07-01,Hobyo,90079.84358712788,18015.968717425578,6042.8239754314245,5057.151168061792,985.6728073696312,0.3354148794445133,0.0547110634365311,0.1631145986342023
2018-07-01,Iskushuban,60361.40289872798,12072.280579745591,5850.779805130872,5061.80071556911,788.9790895617617,0.4846457772814762,0.0653546017548234,0.1348502448972464
2018-07-01,Jalalaqsi,137166.99069700082,27433.398139400168,10584.686402523936,8537.714201153009,2046.9722013709288,0.3858321287337016,0.0746160643668508,0.19338997146697
2018-07-01,Jamaame,72274.03765624086,14454.807531248174,5893.859161297823,4929.70321521494,964.1559460828828,0.4077438698894172,0.0667014032527645,0.16358652619561
2018-07-01,Jariiban,77164.65979907343,15432.931959814685,6250.986438893904,5358.703057767696,892.2833811262077,0.4050420526164857,0.0578168415081201,0.1427428118503637
