date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,SAM/GAM ratio
2018-07-01,Jilib,177363.81212203606,35472.762424407214,14403.207526134483,12097.43967628192,2305.767849852566,0.4060356888423295,0.0650010794836229,0.1600871087685692
2018-07-01,Jowhar,183042.93582933792,36608.58716586759,14022.771861235597,11349.811221231645,2672.960640003953,0.3830459721840857,0.0730145806472454,0.1906157118189348
2018-07-01,Kismaayo,194982.61424177085,38996.52284835418,18271.81479393856,14421.280113110255,3850.534680828295,0.4685498464822668,0.0987404619586693,0.2107363020177755
2018-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22955.26643879602,19582.7129092366,3372.553529559421,0.4461179568825337,0.0655429852707446,0.1469185094649812
2018-07-01,Laas Caanood,220788.33591955536,44157.667183911086,10128.244980319056,8181.769415935643,1946.475564383412,0.2293654902134254,0.0440801267031745,0.1921829071241615
2018-07-01,Laasqoray,53800.5744763104,10760.11489526208,2433.9379893082823,1958.3409109376985,475.597078370584,0.2261999999999999,0.0442,0.1954022988505747
2018-07-01,Laasqoray/Badhan,158305.84798228322,31661.169596456635,10566.074209847797,8545.66602986994,2020.4081799778564,0.3337234329786193,0.0638134410613804,0.1912165426677388
2018-07-01,Lughaye,99442.45554944112,19888.491109888237,8345.448109620496,6025.579829405349,2319.8682802151448,0.4196119285022721,0.1166437547925264,0.2779800736572598
2018-07-01,Luuq,42201.02354780796,8440.20470956159,3479.915786337006,2964.2601081838347,515.655678153172,0.4123022966960434,0.0610951624868772,0.148180504878239
2018-07-01,Marka,197917.20494918805,39583.44098983761,15720.19253126314,12501.830952885475,3218.3615783776613,0.3971406259324205,0.0813057555861281,0.2047278728919652
2018-07-01,Owdweyne,99751.78651328415,19950.35730265683,4595.412939188874,3880.08051290108,715.3324262877939,0.2303423878316652,0.035855619798475,0.1556622736093126
2018-07-01,Qandala,50358.19680656703,10071.639361313406,4682.317278883081,3904.216904746535,778.1003741365457,0.4649012053458273,0.0772565762357754,0.1661784812502398
2018-07-01,Qansax Dheere,69363.1772816809,13872.635456336178,7065.121469540268,6006.566366135919,1058.5551034043474,0.5092847348131929,0.0763052634617356,0.1498282949512017
2018-07-01,Qardho,80478.15211908707,16095.630423817414,8647.798631673282,7723.655987298465,924.1426443748156,0.5372761677527557,0.0574157470096555,0.1068644962418604
2018-07-01,Qoryooley,282277.1749967973,56455.434999359466,24636.0144001566,20907.497476873617,3728.516923282976,0.4363798525409664,0.0660435425451115,0.1513441607364572
2018-07-01,Saakow,14000.0,2800.0,1041.04,851.76,189.28,0.3717999999999999,0.0676,0.1818181818181818
2018-07-01,Saakow/Salagle,69325.1698295153,13865.03396590306,5439.179198827535,4567.525910006559,871.6532888209751,0.3922946898077266,0.0628670143156192,0.1602545635946078
2018-07-01,Sablaale,24953.239247136426,4990.647849427284,2150.7748619449867,1816.633831837045,334.14103010794133,0.4309610549243231,0.0669534377478239,0.1553584412855612
2018-07-01,Sheikh,65965.83992880996,13193.167985761993,3306.0295795034,2770.016621106024,536.0129583973758,0.2505864840856458,0.0406280704509969,0.1621319306156633
2018-07-01,Taleex,38521.922596223885,7704.384519244779,1962.7365806791,1582.884964357317,379.8516163217833,0.2547557920787028,0.04930330454989,0.1935316333638393
2018-07-01,Tayeeglow,62826.76428427834,12565.352856855672,4401.150277503805,3619.394403049145,781.7558744546602,0.3502607787971933,0.0622151946992983,0.1776253536377875
2018-07-01,Waajid,122373.31931054375,24474.66386210875,11622.893286828592,9847.741714393926,1775.1515724346664,0.4748949097855825,0.0725301717088309,0.1527288884641418
2018-07-01,Wanla Weyn,105508.44272316828,21101.688544633656,7993.68750285581,6594.876598264259,1398.810904591551,0.3788174337777663,0.0662890508327249,0.1749894406169636
2018-07-01,Xarardheere,34095.52790194442,6819.105580388886,2350.618441590034,1910.1719058222516,440.44653576778273,0.3447106682656731,0.0645900742517414,0.1873747469920514
2018-07-01,Xudun,29233.817803085487,5846.763560617098,1421.7547620886096,1145.59642660488,276.15833548372933,0.2431695325710332,0.0472326839662013,0.1942376722396502
2018-07-01,Xudur,119822.71253135678,23964.54250627136,11237.024222403345,9469.679614567758,1767.3446078355842,0.4689020964811947,0.0737483140925007,0.1572787041174135
2018-07-01,Zeylac,76799.71197431434,15359.942394862868,6651.854119268918,4778.211028373836,1873.6430908950824,0.4330650433619875,0.1219824295383895,0.2816723062924007
2018-01-01,Abudwak,73330.78499999999,14666.157,6177.3853284,5205.0191193,972.3662091,0.4212,0.0663,0.1574074074074074
2018-01-01,Adado,81479.34,16295.868,6863.8196016,5783.4035532,1080.4160484,0.4212,0.0663,0.1574074074074073
2018-01-01,Adan Yabaal,65262.95999999999,13052.592,4581.459792000001,3529.4208768,1052.0389152,0.3510000000000001,0.0806,0.2296296296296297
2018-01-01,Afgooye,309683.38499999995,61936.677,21739.773627,16747.677460799998,4992.0961662,0.351,0.0805999999999999,0.2296296296296297
2018-01-01,Afmadow,67386.78,13477.356000000002,5291.2099656,4783.113644399999,508.0963212,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Baardheere,170132.26499999998,34026.453,13358.7854478,12075.988169699998,1282.7972781,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Badhaadhe,50723.28,10144.656,3982.7919456,3600.3384144,382.45353120000016,0.3926,0.0377,0.0960264900662252
2018-01-01,Baidoa,430013.52,86002.704,24820.380374400003,21466.2749184,3354.105456,0.2886,0.039,0.1351351351351351
2018-01-01,Baki,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.0923076923076923
2018-01-01,Balcad,141077.745,28215.549,9903.657699,7629.4844496,2274.1732494000003,0.351,0.0806,0.2296296296296296
2018-01-01,Bandarbeyla,27594.135,5518.826999999999,1894.0614264000003,1607.0824224000007,286.9790040000001,0.3432000000000001,0.052,0.1515151515151515
2018-01-01,Baraawe,69703.11,13940.622,4893.158322000001,3769.5441888000014,1123.6141332000002,0.3510000000000001,0.0806,0.2296296296296296
2018-01-01,Belethawa,89717.93999999997,17943.588,7044.652648800001,6368.1793812,676.4732676000001,0.3926,0.0377,0.0960264900662251
2018-01-01,Belet Weyne,281126.69999999995,56225.34,22074.068484,19954.373166,2119.695318,0.3926,0.0377,0.0960264900662251
2018-01-01,Berbera,111510.9,22302.18,4406.910768000002,3740.075586000001,666.835182,0.1976,0.0299,0.1513157894736842
2018-01-01,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.0923076923076923
2018-01-01,Bossaso,316531.98,63306.39599999999,21726.7551072,18434.8225152,3291.932592000001,0.3432,0.052,0.1515151515151515
2018-01-01,Bu'aale,93543.3,18708.66,7345.019915999998,6639.703433999999,705.3164820000002,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Bulo Burto,181435.5,36287.1,14246.31546,12878.29179,1368.02367,0.3926,0.0377,0.0960264900662251
2018-01-01,Burco,534884.8949999999,106976.979,21694.9313412,17244.6890148,4450.2423264,0.2028,0.0416,0.2051282051282051
2018-01-01,Burtinle,112734.27,22546.854,8558.785778399999,7386.349370399998,1172.436408,0.3795999999999999,0.052,0.136986301369863
2018-01-01,Buuhoodle,71317.70999999999,14263.542,2892.6463176,2299.2829704,593.3633472,0.2027999999999999,0.0416,0.2051282051282051
2018-01-01,Buur Hakaba,165968.46,33193.692,9579.699511200002,8285.145523200003,1294.553988,0.2886,0.039,0.1351351351351351
2018-01-01,Cadale,48461.80499999999,9692.361,3402.018711,2620.8144144000003,781.2042965999998,0.351,0.0805999999999999,0.2296296296296296
2018-01-01,Caluula,67184.955,13436.991000000002,4611.575311200001,3912.851779200001,698.7235320000003,0.3432,0.052,0.1515151515151515
2018-01-01,Caynabo,69235.29,13847.058,4032.2632896,3510.2292030000003,522.0340866,0.2911999999999999,0.0377,0.1294642857142857
2018-01-01,Ceel Afweyn,137053.66499999998,27410.733,9229.1938011,8231.443119900001,997.7506812,0.3367,0.0364,0.1081081081081081
2018-01-01,Ceel barde,46070.955,9214.191,4479.939664199998,3186.2672477999995,1293.6724163999995,0.4861999999999998,0.1403999999999999,0.2887700534759357
2018-01-01,Ceel Dheer,130366.52999999998,26073.306,10982.0764872,9253.4162994,1728.6601877999994,0.4211999999999999,0.0662999999999999,0.1574074074074073
2018-01-01,Ceel Waaq,32041.53,6408.306000000001,2515.9009356,2274.3077994000005,241.59313620000003,0.3925999999999998,0.0377,0.0960264900662251
2018-01-01,Ceel Buur,141229.88999999998,28245.978,11897.2059336,10024.4975922,1872.7083414,0.4212,0.0663,0.1574074074074074
2018-01-01,Ceerigaabo,239221.62,47844.324,16109.183890800005,14367.650497200002,1741.5333936000004,0.3367000000000001,0.0364,0.108108108108108
2018-01-01,Dhuusamarreeb,162957.645,32591.529,13727.5520148,11566.733642100002,2160.8183727,0.4212,0.0662999999999999,0.1574074074074074
2018-01-01,Diinsoor,100108.305,20021.661,5778.251364600002,4997.406585600002,780.844779,0.2886000000000001,0.039,0.1351351351351351
2018-01-01,Doolow,42455.7,8491.14,3333.621564,3013.505586,320.115978,0.3926,0.0377,0.0960264900662251
2018-01-01,Eyl,105162.21,21032.442000000003,7983.9149832,6890.227999199999,1093.6869840000004,0.3795999999999999,0.052,0.136986301369863
2018-01-01,Gaalkacyo,584319.6,116863.92,46792.313568,40107.697344,6684.616223999999,0.4004,0.0571999999999999,0.1428571428571428
2018-01-01,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.1428571428571428
2018-01-01,Garbahaarey,91374.975,18274.995,7174.763036999999,6485.795725499997,688.9673115,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Garoowe,188544.915,37708.983,14314.3299468,12353.4628308,1960.867116,0.3795999999999999,0.052,0.136986301369863
2018-01-01,Gebiley,146038.5,29207.7,5771.441519999999,4898.131289999998,873.31023,0.1975999999999999,0.0299,0.1513157894736842
2018-01-01,Hargeysa,1027923.705,205584.741,40623.54482159999,34476.56106569999,6146.983755900002,0.1975999999999999,0.0299,0.1513157894736842
2018-01-01,Hobyo,142717.185,28543.437,11428.7921748,9796.1075784,1632.6845964,0.4003999999999999,0.0572,0.1428571428571428
2018-01-01,Iskushuban,82588.86,16517.772,5668.899350400001,4809.9752064,858.9241440000003,0.3432,0.052,0.1515151515151515
2018-01-01,Jalalaqsi,76346.775,15269.355,5994.748772999998,5419.094089499999,575.6546835,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Jamaame,169536.10499999998,33907.221,13311.9749646,12033.6727329,1278.3022317,0.3926,0.0377,0.0960264900662251
2018-01-01,Jariiban,83205.71999999999,16641.143999999997,6663.114057599999,5711.240620799998,951.8734367999996,0.4004,0.0571999999999999,0.1428571428571428
2018-01-01,Jilib,103739.085,20747.817,8145.5929541999985,7363.400253299998,782.1927009,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Jowhar,279295.785,55859.157,19606.564107,15104.3160528,4502.248054199999,0.351,0.0805999999999999,0.2296296296296297
2018-01-01,Kismaayo,218785.545,43757.109,17179.040993399998,15529.397984099998,1649.6430093,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Kurtunwaarey,95730.255,19146.051,6720.263901000001,5177.0921904000015,1543.1717106,0.3510000000000001,0.0805999999999999,0.2296296296296296
2018-01-01,Laas Caanood,170114.66999999998,34022.934,9907.4783808,8624.813769,1282.6646118,0.2911999999999999,0.0377,0.1294642857142857
2018-01-01,Laasqoray,186893.055,37378.611,12585.3783237,11224.7968833,1360.5814403999998,0.3367,0.0363999999999999,0.108108108108108
2018-01-01,Lughaye,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.0923076923076923
2018-01-01,Luuq,100476.765,20095.353000000006,7889.435587800002,7131.840779700003,757.5948081000001,0.3926,0.0377,0.0960264900662251
2018-01-01,Marka,282222.765,56444.55299999999,19812.038103,15262.6071312,4549.4309718,0.351,0.0806,0.2296296296296297
2018-01-01,Owdweyne,78004.845,15600.969,3163.8765132000008,2514.8762028,649.0003104000001,0.2028,0.0416,0.2051282051282051
2018-01-01,Qandala,75823.06499999999,15164.612999999998,5204.495181599998,4415.935305599999,788.5598759999998,0.3431999999999999,0.052,0.1515151515151515
2018-01-01,Qansax Dheere,123818.085,24763.617,7146.7798662000005,6180.998803199999,965.781063,0.2886,0.039,0.1351351351351351
2018-01-01,Qardho,174970.88999999998,34994.178,12010.001889600002,10190.304633600002,1819.697256,0.3432,0.052,0.1515151515151515
2018-01-01,Qoryooley,196309.485,39261.897,13780.925847,10616.4169488,3164.5088982,0.351,0.0805999999999999,0.2296296296296296
2018-01-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503488,0.4861999999999999,0.1403999999999999,0.2887700534759359
2018-01-01,Saakow,178339.81499999997,35667.963,14003.242273799997,12658.560068699995,1344.6822051,0.3925999999999999,0.0377,0.0960264900662251
2018-01-01,Sablaale,62978.715,12595.743,4421.1057930000015,3405.888907200001,1015.2168858,0.3510000000000001,0.0805999999999999,0.2296296296296296
2018-01-01,Sheikh,62404.28999999999,12480.858,2531.1180024,2011.9143096,519.2036928,0.2028,0.0416,0.2051282051282051
2018-01-01,Taleex,57175.47,11435.094,3329.8993728,2898.796329,431.1030438,0.2912,0.0377,0.1294642857142857
2018-01-01,Tayeeglow,99175.77,19835.154,9643.8518748,6858.996253200001,2784.8556216,0.4861999999999999,0.1404,0.2887700534759358
2018-01-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,5897.7403758,2394.5712804,0.4861999999999999,0.1403999999999999,0.2887700534759358
2018-01-01,Wanla Weyn,227667.915,45533.583,15982.287633000002,12312.280843200002,3670.0067898,0.351,0.0806,0.2296296296296297
2018-01-01,Xarardheere,278193.50999999995,55638.70199999999,22277.7362808,19095.202526400004,3182.5337543999995,0.4004000000000001,0.0572,0.1428571428571428
2018-01-01,Xudun,42361.515,8472.303,2467.1346336,2147.7288105,319.4058231,0.2912,0.0377,0.1294642857142857
2018-01-01,Xudur,113853.105,22770.621,11071.0759302,7874.080741799999,3196.9951884,0.4862,0.1404,0.2887700534759358
2018-01-01,Zeylac,64412.19,12882.438,2177.132022,1976.1659892,200.9660328,0.1689999999999999,0.0156,0.0923076923076923
2018-01-01,Mogadishu,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.1160714285714285
2017-07-01,Abudwak,73330.78499999999,14666.157,7626.401640000001,5872.329262800001,1754.0723772,0.5200000000000001,0.1196,0.2299999999999999
2017-07-01,Adado,81479.34,16295.868,8473.851359999999,6524.865547200001,1948.9858128,0.5199999999999999,0.1195999999999999,0.23
2017-07-01,Adan Yabaal,65262.95999999999,13052.592,4819.0169664,3733.041312,1085.9756544000002,0.3692,0.0832,0.2253521126760563
2017-07-01,Afgooye,309683.38499999995,61936.677,22867.021148400003,17713.889621999995,5153.1315264,0.3692,0.0831999999999999,0.2253521126760564
2017-07-01,Afmadow,80386.78,16077.356000000002,6763.226849600002,5704.678709600002,1058.54814,0.4206678541919456,0.0658409342929272,0.1565152498267311
2017-07-01,Baardheere,170132.26499999998,34026.453,14685.817114800002,12474.0976698,2211.719445,0.4316,0.0649999999999999,0.1506024096385542
2017-07-01,Badhaadhe,50723.28,10144.656,4378.433529600001,3719.030889600001,659.4026400000001,0.4316000000000001,0.065,0.1506024096385542
2017-07-01,Baidoa,450683.52,90136.704,34017.7997952,23284.863888000003,10732.9359072,0.3774023043398614,0.1190739779790483,0.3155094089510882
2017-07-01,Baki,70268.22,14053.643999999998,5334.7632624,4220.3092932,1114.4539692,0.3796,0.0793,0.2089041095890411
2017-07-01,Balcad,141077.745,28215.549,10417.1806908,8069.647014,2347.5336768,0.3692,0.0832,0.2253521126760564
2017-07-01,Bandarbeyla,27594.135,5518.826999999999,2238.4362312,1865.363526,373.0727052,0.4056,0.0676,0.1666666666666666
2017-07-01,Baraawe,69703.11,13940.622,5146.877642400002,3987.017892000001,1159.8597504000004,0.3692000000000001,0.0832,0.2253521126760563
2017-07-01,Belethawa,89717.93999999997,17943.588,7744.452580800002,6578.119360800001,1166.33322,0.4316000000000001,0.065,0.1506024096385542
2017-07-01,Belet Weyne,281126.69999999995,56225.34,24120.67086,19442.722572,4677.9482880000005,0.429,0.0832,0.1939393939393939
2017-07-01,Berbera,112100.9,22420.18,7595.508440000001,5726.774664000001,1868.7337760000005,0.3387799937377845,0.0833505251072917,0.2460314264360161
2017-07-01,Borama,491879.61,98375.922,37343.49999119999,29542.2893766,7801.2106146000015,0.3795999999999999,0.0793,0.2089041095890411
2017-07-01,Bossaso,365531.98,73106.39600000001,30416.3542176,24990.241848,5426.1123696,0.4160559934810628,0.0742221292046731,0.1783945679610824
2017-07-01,Bu'aale,93543.3,18708.66,8074.657656,6858.594756,1216.0629,0.4316,0.0649999999999999,0.1506024096385542
2017-07-01,Bulo Burto,181435.5,36287.1,15567.165900000002,12548.07918,3019.08672,0.429,0.0832,0.1939393939393939
2017-07-01,Burao,560644.8949999999,112128.979,37668.717447400006,28428.234721900004,9240.4827255,0.3359409653359994,0.0824094075225638,0.245309194251258
2017-07-01,Burtinle,112734.27,22546.854,10200.196749600002,8500.163958,1700.0327915999997,0.4524000000000001,0.0753999999999999,0.1666666666666666
2017-07-01,Buuhoodle,71317.70999999999,14263.542,4858.162405200002,3652.893106200001,1205.269299,0.3406000000000001,0.0845,0.2480916030534351
2017-07-01,Buur Hakaba,165968.46,33193.692,11909.896689600002,8198.841924000002,3711.0547656,0.3588,0.1117999999999999,0.3115942028985507
2017-07-01,Cadale,48461.80499999999,9692.361,3578.419681199998,2772.0152459999986,806.4044352000002,0.3691999999999999,0.0832,0.2253521126760564
2017-07-01,Caluula,67184.955,13436.991000000002,5450.043549600001,4541.702958000002,908.3405916000004,0.4056,0.0676,0.1666666666666666
2017-07-01,Caynabo,69235.29,13847.058,6120.399636,4680.305604,1440.094032,0.442,0.104,0.2352941176470588
2017-07-01,Ceel Afweyn,137053.66499999998,27410.733,12186.811891799998,9585.5333301,2601.2785616999995,0.4446,0.0949,0.2134502923976608
2017-07-01,Ceel barde,46070.955,9214.191,4479.939664199998,3186.2672477999995,1293.6724163999995,0.4861999999999998,0.1403999999999999,0.2887700534759357
2017-07-01,Ceel Dheer,130366.52999999998,26073.306,13558.11912,10439.751722399998,3118.3673976,0.52,0.1196,0.23
2017-07-01,Ceel Waaq,32041.53,6408.306000000001,2765.8248696,2349.2849796,416.53989000000007,0.4315999999999999,0.065,0.1506024096385542
2017-07-01,Ceel Buur,141229.88999999998,28245.978,14687.90856,11309.6895912,3378.2189688000003,0.52,0.1196,0.23
2017-07-01,Ceerigaabo,239221.62,47844.324,21271.5864504,16731.1601028,4540.426347600001,0.4446,0.0949,0.2134502923976608
2017-07-01,Dhuusamarreeb,166457.645,33291.528999999995,17555.47508,13450.048211599998,4105.4268684,0.5273255872387238,0.1233174621808448,0.2338545012135325
2017-07-01,Diinsoor,100108.305,20021.661,7183.771966800001,4945.350267000002,2238.4216998,0.3588,0.1118,0.3115942028985507
2017-07-01,Doolow,50233.7,10046.74,4376.618584000002,3699.313124,677.3054599999999,0.4356257436740676,0.0674154462044404,0.1547554229368048
2017-07-01,Eyl,105162.21,21032.442000000003,9515.0767608,7929.230634,1585.8461268,0.4523999999999998,0.0753999999999999,0.1666666666666666
2017-07-01,Gaalkacyo,630641.6,126128.32,60502.893984,48576.846032,11926.047952,0.4796931726673279,0.0945548783334305,0.1971153306344956
2017-07-01,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.0935999999999999,0.1978021978021978
2017-07-01,Garbahaarey,91374.975,18274.995,7887.487842,6699.613167,1187.874675,0.4316,0.065,0.1506024096385542
2017-07-01,Garoowe,207534.915,41506.983,19024.629109200006,15697.506591,3327.122518200001,0.458347673913086,0.0801581391304687,0.1748850134792408
2017-07-01,Gebiley,146038.5,29207.7,9872.2026,7442.121959999999,2430.08064,0.338,0.0831999999999999,0.2461538461538461
2017-07-01,Hargeysa,1071923.705,214384.741,73445.88245800001,55654.83200680001,17791.050451200004,0.3425891325819686,0.0829865519729317,0.2422334630041896
2017-07-01,Hobyo,285434.37,57086.874,27013.508776800005,21670.177370400004,5343.3314064000015,0.4732,0.0936,0.1978021978021978
2017-07-01,Iskushuban,82588.86,16517.772,6699.608323200001,5583.006936000002,1116.6013872,0.4056,0.0676,0.1666666666666666
2017-07-01,Jalalaqsi,76346.775,15269.355,6550.5532950000015,5280.142959000002,1270.410336,0.4290000000000001,0.0832,0.1939393939393939
2017-07-01,Jamaame,169536.10499999998,33907.221,14634.356583600002,12430.3872186,2203.969365,0.4316000000000001,0.065,0.1506024096385542
2017-07-01,Jariiban,83205.71999999999,16641.143999999997,7874.589340799997,6316.978262399999,1557.611078399999,0.4731999999999999,0.0935999999999999,0.1978021978021978
2017-07-01,Jilib,103739.085,20747.817,8954.757817200001,7606.149712200001,1348.608105,0.4316000000000001,0.065,0.1506024096385542
2017-07-01,Jowhar,279295.785,55859.157,20623.200764400004,15975.718902,4647.481862400001,0.3692000000000001,0.0832,0.2253521126760564
2017-07-01,Kismaayo,228785.545,45757.109,19473.1682444,16514.556159400006,2958.612085,0.4255768922026957,0.0646590693699639,0.1519327542322664
2017-07-01,Kurtunwaarey,95730.255,19146.051,7068.722029199998,5475.770585999999,1592.9514432,0.3691999999999999,0.0832,0.2253521126760564
2017-07-01,Laas Caanood,170114.66999999998,34022.934,15038.136828000002,11499.751692000002,3538.385136000001,0.442,0.104,0.2352941176470588
2017-07-01,Laasqoray,186893.055,37378.611,16618.530450600007,13071.300266700006,3547.230183899999,0.4446000000000001,0.0948999999999999,0.2134502923976607
2017-07-01,Lughaye,70268.22,14053.643999999998,5334.7632624,4220.3092932,1114.4539692,0.3796,0.0793,0.2089041095890411
2017-07-01,Luuq,100476.765,20095.353000000006,8673.154354799999,7366.956409800001,1306.1979450000003,0.4315999999999998,0.065,0.1506024096385542
2017-07-01,Marka,282222.765,56444.55299999999,20839.328967599995,16143.142157999995,4696.1868096,0.3692,0.0832,0.2253521126760564
2017-07-01,Mogadishu,2077273.9450000003,415454.789,161739.17677320002,124196.91749400004,37542.259279200014,0.3893063241911504,0.0903642472615715,0.2321160526978811
2017-07-01,Owdweyne,78004.845,15600.969,5313.6900414,3995.4081609,1318.2818805000004,0.3406,0.0845,0.2480916030534351
2017-07-01,Qandala,75823.06499999999,15164.612999999998,6150.767032799999,5125.639193999999,1025.1278387999996,0.4055999999999999,0.0675999999999999,0.1666666666666666
2017-07-01,Qansax Dheere,123818.085,24763.617,8885.1857796,6116.613399,2768.5723806,0.3588,0.1117999999999999,0.3115942028985507
2017-07-01,Qardho,185616.89,37123.378,15267.6070768,12724.851204000002,2542.7558728,0.4112666438059597,0.0684947332325199,0.1665458024960481
2017-07-01,Qoryooley,196309.485,39261.897,14495.492372399996,11228.902541999994,3266.5898304,0.3691999999999998,0.0832,0.2253521126760564
2017-07-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503488,0.4861999999999999,0.1403999999999999,0.2887700534759359
2017-07-01,Saakow,178339.81499999997,35667.963,15394.2928308,13075.875235799998,2318.417595,0.4316,0.065,0.1506024096385542
2017-07-01,Sablaale,62978.715,12595.743,4650.3483156,3602.3824979999995,1047.9658176,0.3692,0.0832,0.2253521126760563
2017-07-01,Sheikh,62404.28999999999,12480.858,4250.9802348,3196.3477338,1054.632501,0.3406,0.0845,0.2480916030534351
2017-07-01,Taleex,57175.47,11435.094,5054.311548,3865.061772,1189.249776,0.442,0.104,0.2352941176470588
2017-07-01,Tayeeglow,99175.77,19835.154,9643.8518748,6858.996253200001,2784.8556216,0.4861999999999999,0.1404,0.2887700534759358
2017-07-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,5897.7403758,2394.5712804,0.4861999999999999,0.1403999999999999,0.2887700534759358
2017-07-01,Wanla Weyn,227667.915,45533.583,16810.9988436,13022.604737999998,3788.3941056,0.3692,0.0832,0.2253521126760563
2017-07-01,Xarardheere,278193.50999999995,55638.70199999999,26328.233786400004,21120.451279199995,5207.782507199999,0.4732000000000002,0.0935999999999999,0.1978021978021977
2017-07-01,Xudun,42361.515,8472.303,3744.757926,2863.638414,881.1195119999999,0.442,0.1039999999999999,0.2352941176470588
2017-07-01,Xudur,113853.105,22770.621,11071.0759302,7874.080741799999,3196.9951884,0.4862,0.1404,0.2887700534759358
2017-07-01,Zeylac,64412.19,12882.438,4890.1734648,3868.5961314,1021.5773334,0.3796,0.0793,0.2089041095890411
