date,district,prevalence,next_prevalence,prevalence_6lag,covid,ndvi,ipc,cropdiv,population,month,increase,increase_numeric,district_encoded
2019-07-01,Bulo Burto,0.5898451672177014,0.4798138405125635,0.470453127878576,0.0,0.27166666666666667,0.08,9.0,126308.10395590446,7,False,-0.11003132670513793,25
2019-07-01,Afgooye,0.462159131461528,0.4492225378213771,0.4383403468241347,0.0,0.28833333333333333,0.01,6.0,262835.8188681545,7,False,-0.012936593640150873,3
2019-07-01,Baardheere,0.5213965829380455,0.2484368223141074,0.2870882907046133,0.0,0.305,0.02,6.0,122284.68350495162,7,False,-0.27295976062393806,6
2019-07-01,Badhaadhe,0.4823586641167936,0.3489569935965541,0.2330307158506623,0.0,0.5133333333333333,0.01,5.0,41293.78545781948,7,False,-0.13340167052023955,7
2019-07-01,Balcad,0.4207892941616012,0.3899254108022901,0.4256324032458843,0.0,0.31666666666666665,0.02,6.0,211434.1247319937,7,False,-0.030863883359311117,11
2019-07-01,Baraawe,0.4680395945111392,0.4454830625784129,0.439931798183591,0.0,0.26333333333333336,0.0,5.0,71451.00452711528,7,False,-0.022556531932726276,14
2019-07-01,Belet Weyne,0.5868054618205713,0.4954915340016362,0.4709482336256127,0.0,0.22833333333333336,0.1,9.0,222898.05826843024,7,False,-0.09131392781893505,17
2019-07-01,Borama,0.2736328112610178,0.2138712946350238,0.204456465641011,0.0,0.19333333333333333,0.2,4.0,397759.659833392,7,False,-0.05976151662599399,22
2019-07-01,Bu'aale,0.5163749201445982,0.3994682200116711,0.31831560695452,0.0,0.4666666666666666,0.01,6.0,102232.682999872,7,False,-0.11690670013292709,24
2019-07-01,Cadale,0.3368835013608263,0.3083621800244197,0.397642761583422,0.0,0.2316666666666667,0.04,3.0,83698.7844852664,7,False,-0.028521321336406613,33
2019-07-01,Ceel Dheer,0.302048788800896,0.3728953651323323,0.3237222467082124,0.0,0.225,0.02,3.0,103004.37800500816,7,True,0.07084657633143632,39
2019-07-01,Diinsoor,0.5512844916157692,0.631234351243638,0.4709407002848428,0.0,0.355,0.07,7.0,144645.3749179251,7,True,0.07994985962786882,44
2019-07-01,Doolow,0.5545845681860391,0.4261285631981143,0.3983778863086515,0.0,0.18833333333333332,0.27,6.0,70367.24202467134,7,False,-0.12845600498792475,45
2019-07-01,Gebiley,0.2418992297764819,0.2667717736348647,0.195572345649635,0.0,0.18333333333333335,0.09,4.0,103448.69292549856,7,True,0.024872543858382806,51
2019-07-01,Hargeysa,0.2213906679944643,0.2029943156263941,0.1951645146346709,0.0,0.15333333333333335,0.12,4.0,959744.1903862744,7,False,-0.01839635236807019,52
2019-07-01,Hobyo,0.3487584354785739,0.3706782212839118,0.3520726565695597,0.0,0.16833333333333333,0.09,3.0,90079.84358712788,7,True,0.021919785805337932,53
2020-01-01,Jalalaqsi,0.4735042553650304,0.4544457188450606,0.5921047430628529,0.0,0.37000000000000005,0.01,10.0,100262.70714634696,1,False,-0.019058536519969804,55
2020-01-01,Luuq,0.3829595838278671,0.3060848186846958,0.500413842160481,0.0,0.2833333333333333,0.04,7.0,40675.63477088211,1,False,-0.07687476514317132,66
2020-01-01,Sablaale,0.4587764880148566,0.4933201385452746,0.4578215216645919,0.0,0.5983333333333333,0.04,5.0,20213.16157712225,1,True,0.034543650530418024,77
2020-01-01,Jamaame,0.4403832811966767,0.3833278902677988,0.532680040708361,0.0,0.45333333333333337,0.11,3.0,61241.84415452506,1,False,-0.0570553909288779,56
2020-01-01,Cadale,0.3083621800244197,0.2905168905168905,0.3368835013608263,0.0,0.3016666666666667,0.0,4.0,61428.001628669226,1,False,-0.017845289507529172,33
2020-01-01,Borama,0.2138712946350238,0.1412881669919613,0.2736328112610178,0.0,0.25666666666666665,0.06,2.0,453433.5705113778,1,False,-0.07258312764306249,22
2020-01-01,Baardheere,0.2484368223141074,0.2304840065259306,0.5213965829380455,0.0,0.4383333333333333,0.08,8.0,101132.70882160284,1,False,-0.017952815788176812,6
2020-01-01,Marka,0.4637137550163429,0.4905037846230626,0.4539589601919299,0.0,0.4216666666666667,0.06,5.0,180335.6358725136,1,True,0.026790029606719723,67
2020-01-01,Tayeeglow,0.5185117637649114,0.4117135401565671,0.5481180166869125,0.0,0.4566666666666666,0.02,5.0,51734.09343957278,1,False,-0.10679822360834429,80
2020-01-01,Owdweyne,0.2163547982087805,0.132173714024146,0.3310823852137992,0.0,0.21833333333333335,0.12,2.0,87385.56574216185,1,False,-0.08418108418463452,69
2020-01-01,Xarardheere,0.3962781291497199,0.3925848407833757,0.2395519799571875,0.0,0.25833333333333336,0.01,4.0,33447.63645086472,1,False,-0.003693288366344194,83
2020-01-01,Qoryooley,0.4443390921876267,0.4801347611599085,0.4647070601850455,0.0,0.5183333333333334,0.02,6.0,207773.35359388735,1,True,0.03579566897228181,73
2020-01-01,Bulo Burto,0.4798138405125635,0.4556007922535211,0.5898451672177014,0.0,0.37999999999999995,0.03,10.0,90880.01596748602,1,False,-0.024213048259042358,25
2020-01-01,Qansax Dheere,0.6480009367515506,0.4244430093639005,0.5490683229813664,0.0,0.4283333333333333,0.05,7.0,61938.87849344224,1,False,-0.22355792738765007,71
2020-01-01,Bu'aale,0.3994682200116711,0.4118061786950391,0.5163749201445982,0.0,0.5416666666666666,0.13,5.0,78010.51320069526,1,True,0.012337958683368011,24
2020-01-01,Ceel Dheer,0.3728953651323323,0.2858416181007885,0.302048788800896,0.0,0.2833333333333333,0.08,4.0,72923.28166112433,1,False,-0.08705374703154378,39
2020-01-01,Hargeysa,0.2029943156263941,0.1277865307901176,0.2213906679944643,0.0,0.22166666666666668,0.11,2.0,1044086.4877006176,1,False,-0.07520778483627652,52
2020-01-01,Badhaadhe,0.3489569935965541,0.2639538679142639,0.4823586641167936,0.0,0.5850000000000001,0.04,3.0,45955.77503381839,1,False,-0.08500312568229018,7
2020-01-01,Jowhar,0.4462076309782391,0.4604083984124952,0.4607258650079849,0.0,0.37000000000000005,0.04,7.0,156219.50041752722,1,True,0.014200767434256079,59
2020-01-01,Jilib,0.3909294797509632,0.3881953090823434,0.5113327705575001,0.0,0.5483333333333333,0.1,5.0,148587.5543244151,1,False,-0.0027341706686198064,58
2020-01-01,Doolow,0.4261285631981143,0.3757435851904466,0.5545845681860391,0.0,0.27166666666666667,0.21,7.0,56310.36134752707,1,False,-0.050384978007667724,45
2020-01-01,Xudur,0.549549493748511,0.4469897765997728,0.5457788588250408,0.0,0.40166666666666667,0.07,5.0,79231.76914493041,1,False,-0.10255971714873824,85
2020-01-01,Gebiley,0.2667717736348647,0.1675903119868637,0.2418992297764819,0.0,0.2683333333333333,0.07,2.0,97440.90188899483,1,False,-0.09918146164800101,51
2020-01-01,Balcad,0.3899254108022901,0.3992414113024258,0.4207892941616012,0.0,0.3516666666666666,0.03,6.0,183232.62183404109,1,True,0.009316000500135702,11
2020-01-01,Afgooye,0.4492225378213771,0.4582353863030873,0.462159131461528,0.0,0.35833333333333334,0.06,6.0,191430.83595608792,1,True,0.00901284848171019,3
2020-01-01,Kismaayo,0.3769676308818636,0.3619308628245356,0.412029161025459,0.0,0.505,0.22,3.0,377653.3312260424,1,False,-0.015036768057327954,60
2020-01-01,Hobyo,0.3706782212839118,0.306084466714388,0.3487584354785739,0.0,0.21166666666666667,0.12,4.0,69851.37649863526,1,False,-0.06459375456952382,53
2020-01-01,Belet Weyne,0.4954915340016362,0.4625835669613974,0.5868054618205713,0.0,0.3183333333333333,0.08,5.0,231850.5809215716,1,False,-0.032907967040238795,17
2020-01-01,Diinsoor,0.631234351243638,0.4420162648228424,0.5512844916157692,0.0,0.46666666666666673,0.08,7.0,139564.3460664642,1,False,-0.18921808642079563,44
2020-01-01,Kurtunwaarey,0.4452618351340643,0.4855604762788724,0.4656396293608185,0.0,0.5933333333333334,0.02,5.0,188546.8622552998,1,True,0.04029864114480808,61
2020-01-01,Waajid,0.5312342103332384,0.4367229608336327,0.5458546307673043,0.0,0.38833333333333336,0.05,5.0,69575.12337121068,1,False,-0.09451124949960565,81
2020-01-01,Sheikh,0.2081401693223537,0.1455487847587028,0.311807882954238,0.0,0.265,0.12,2.0,71386.5516097911,1,False,-0.0625913845636509,78
2020-01-01,Baraawe,0.4454830625784129,0.4505242752665433,0.4680395945111392,0.0,0.39999999999999997,0.04,5.0,56743.49512043875,1,True,0.005041212688130403,14
2020-07-01,Jilib,0.3881953090823434,0.3124158815612382,0.3909294797509632,5.0,0.5133333333333333,0.1,5.0,148587.0,7,False,-0.07577942752110522,58
2020-07-01,Jamaame,0.3833278902677988,0.3061224489795918,0.4403832811966767,5.0,0.46166666666666667,0.11,5.0,61242.0,7,False,-0.077205441288207,56
2020-07-01,Balcad,0.3992414113024258,0.4233865465957157,0.3899254108022901,5.0,0.3466666666666667,0.03,6.0,183234.0,7,True,0.024145135293289877,11
2020-07-01,Sablaale,0.4933201385452746,0.4548825710754017,0.4587764880148566,5.0,0.5750000000000001,0.04,4.0,20212.0,7,False,-0.038437567469872924,77
2020-07-01,Badhaadhe,0.2639538679142639,0.2774755168661588,0.3489569935965541,5.0,0.605,0.04,5.0,45955.0,7,True,0.013521648951894893,7
2020-07-01,Baraawe,0.4505242752665433,0.4911894273127753,0.4454830625784129,5.0,0.41,0.04,5.0,56744.0,7,True,0.040665152046232,14
2020-07-01,Borama,0.1412881669919613,0.1912113359430997,0.2138712946350238,5.0,0.22833333333333336,0.06,4.0,453434.0,7,True,0.04992316895113838,22
2020-07-01,Sheikh,0.1455487847587028,0.1828371278458844,0.2081401693223537,5.0,0.25666666666666665,0.12,2.0,71386.0,7,True,0.0372883430871816,78
2020-07-01,Waajid,0.4367229608336327,0.4933524973050665,0.5312342103332384,5.0,0.36166666666666664,0.05,4.0,69574.0,7,True,0.05662953647143376,81
2020-07-01,Belet Weyne,0.4625835669613974,0.2474660340737546,0.4954915340016362,5.0,0.31,0.08,9.0,231850.0,7,False,-0.21511753288764282,17
2020-07-01,Qoryooley,0.4801347611599085,0.4593911683311274,0.4443390921876267,5.0,0.4633333333333334,0.02,5.0,207773.0,7,False,-0.020743592828781077,73
2020-07-01,Xarardheere,0.3925848407833757,0.2414050822122571,0.3962781291497199,5.0,0.25666666666666665,0.01,3.0,33447.0,7,False,-0.1511797585711186,83
2020-07-01,Qansax Dheere,0.4244430093639005,0.5084745762711864,0.6480009367515506,5.0,0.4066666666666667,0.05,7.0,61939.0,7,True,0.08403156690728592,71
2020-07-01,Gebiley,0.1675903119868637,0.1924063622370446,0.2667717736348647,5.0,0.25166666666666665,0.07,4.0,97441.0,7,True,0.02481605025018091,51
2020-07-01,Jalalaqsi,0.4544457188450606,0.1947145350286711,0.4735042553650304,5.0,0.36333333333333334,0.01,9.0,100263.0,7,False,-0.2597311838163895,55
2020-07-01,Jowhar,0.4604083984124952,0.4605536885901744,0.4462076309782391,5.0,0.37833333333333335,0.04,6.0,156220.0,7,True,0.0001452901776792248,59
2020-07-01,Doolow,0.3757435851904466,0.3641207815275311,0.4261285631981143,5.0,0.25166666666666665,0.21,7.0,56311.0,7,False,-0.011622803662915515,45
2020-07-01,Afgooye,0.4582353863030873,0.4841321666449001,0.4492225378213771,5.0,0.30833333333333335,0.06,6.0,191431.0,7,True,0.02589678034181281,3
2020-07-01,Kismaayo,0.3619308628245356,0.3705150271415331,0.3769676308818636,5.0,0.5516666666666666,0.22,5.0,377653.0,7,True,0.008584164316997489,60
2020-07-01,Diinsoor,0.4420162648228424,0.492387605230163,0.631234351243638,5.0,0.45,0.08,7.0,139564.0,7,True,0.05037134040732061,44
2020-07-01,Xudur,0.4469897765997728,0.5317134742821079,0.549549493748511,5.0,0.3766666666666667,0.07,5.0,79231.0,7,True,0.08472369768233512,85
2020-07-01,Kurtunwaarey,0.4855604762788724,0.4643330681516839,0.4452618351340643,5.0,0.5483333333333333,0.02,5.0,188547.0,7,False,-0.021227408127188485,61
2020-07-01,Bu'aale,0.4118061786950391,0.3788461538461538,0.3994682200116711,5.0,0.51,0.13,6.0,78010.0,7,False,-0.03296002484888533,24
2020-07-01,Luuq,0.3060848186846958,0.3583282114320836,0.3829595838278671,5.0,0.26166666666666666,0.04,7.0,40676.0,7,True,0.05224339274738782,66
2020-07-01,Ceel Dheer,0.2858416181007885,0.2814535481659239,0.3728953651323323,5.0,0.26333333333333336,0.08,2.0,72923.0,7,False,-0.004388069934864625,39
2020-07-01,Cadale,0.2905168905168905,0.2759462759462759,0.3083621800244197,5.0,0.29333333333333333,0.0,4.0,61427.0,7,False,-0.014570614570614593,33
2020-07-01,Hargeysa,0.1277865307901176,0.1965854943370926,0.2029943156263941,5.0,0.21166666666666667,0.11,4.0,1044086.0,7,True,0.06879896354697501,52
2020-07-01,Marka,0.4905037846230626,0.4615277970331346,0.4637137550163429,5.0,0.44166666666666665,0.06,4.0,180336.0,7,False,-0.028975987589927976,67
2020-07-01,Baardheere,0.2304840065259306,0.2388133498145859,0.2484368223141074,5.0,0.385,0.08,8.0,101133.0,7,True,0.008329343288655311,6
2020-07-01,Owdweyne,0.132173714024146,0.1948497854077253,0.2163547982087805,5.0,0.23500000000000001,0.12,3.0,87385.0,7,True,0.06267607138357931,69
2020-07-01,Bulo Burto,0.4556007922535211,0.1980742778541953,0.4798138405125635,5.0,0.355,0.03,9.0,90880.0,7,False,-0.25752651439932583,25
2020-07-01,Hobyo,0.306084466714388,0.2841803865425912,0.3706782212839118,5.0,0.21666666666666667,0.12,2.0,69851.0,7,False,-0.02190408017179679,53
2020-07-01,Tayeeglow,0.4117135401565671,0.4702754954084098,0.5185117637649114,5.0,0.4266666666666667,0.02,5.0,51735.0,7,True,0.05856195525184271,80
2021-01-01,Waajid,0.4933524973050665,0.4498858793883663,0.4367229608336327,3583.0,0.3116666666666667,0.1,5.0,69575.0,1,False,-0.043466617916700145,81
2021-01-01,Badhaadhe,0.2774755168661588,0.4056724072698737,0.2639538679142639,3583.0,0.5566666666666666,0.1,5.0,45956.0,1,True,0.1281968904037149,7
2021-01-01,Xudur,0.5317134742821079,0.4472915724098218,0.4469897765997728,3583.0,0.35333333333333333,0.12,5.0,79232.0,1,False,-0.0844219018722861,85
2021-01-01,Afgooye,0.4841321666449001,0.4637639420358601,0.4582353863030873,3583.0,0.4166666666666667,0.1,6.0,191431.0,1,False,-0.02036822460904003,3
2021-01-01,Xarardheere,0.2414050822122571,0.268406014603596,0.3925848407833757,3583.0,0.25833333333333336,0.25,4.0,33448.0,1,True,0.027000932391338883,83
2021-01-01,Baardheere,0.2388133498145859,0.3868994061543999,0.2304840065259306,3583.0,0.35666666666666663,0.14,8.0,101133.0,1,True,0.14808605633981398,6
2021-01-01,Jalalaqsi,0.1947145350286711,0.4080728253042081,0.4544457188450606,3583.0,0.4383333333333333,0.1,10.0,100263.0,1,True,0.213358290275537,55
2021-01-01,Jilib,0.3124158815612382,0.4043924756806527,0.3881953090823434,3583.0,0.5633333333333334,0.11,5.0,148588.0,1,True,0.0919765941194145,58
2021-01-01,Balcad,0.4233865465957157,0.4248102325025402,0.3992414113024258,3583.0,0.435,0.13,6.0,183233.0,1,True,0.0014236859068245122,11
2021-01-01,Doolow,0.3641207815275311,0.3515556336790297,0.3757435851904466,3583.0,0.19999999999999998,0.15,6.0,56310.0,1,False,-0.012565147848501379,45
2021-01-01,Jowhar,0.4605536885901744,0.4476632959825088,0.4604083984124952,3583.0,0.4533333333333333,0.13,7.0,156220.0,1,False,-0.012890392607665613,59
2021-01-01,Gebiley,0.1924063622370446,0.2876174019676151,0.1675903119868637,3583.0,0.25666666666666665,0.11,2.0,97441.0,1,True,0.09521103973057049,51
2021-01-01,Diinsoor,0.492387605230163,0.419636541705207,0.4420162648228424,3583.0,0.43500000000000005,0.13,7.0,139564.0,1,False,-0.07275106352495603,44
2021-01-01,Kismaayo,0.3705150271415331,0.3934804082976622,0.3619308628245356,3583.0,0.47833333333333333,0.22,5.0,377653.0,1,True,0.02296538115612906,60
2021-01-01,Ceel Dheer,0.2814535481659239,0.3369272237196765,0.2858416181007885,3583.0,0.2833333333333333,0.17,4.0,72923.0,1,True,0.0554736755537526,39
2021-01-01,Kurtunwaarey,0.4643330681516839,0.4575951234622532,0.4855604762788724,3583.0,0.61,0.09,5.0,188548.0,1,False,-0.0067379446894307304,61
2021-01-01,Cadale,0.2759462759462759,0.2873604609290601,0.2905168905168905,3583.0,0.39666666666666667,0.1,4.0,61428.0,1,True,0.011414184982784181,33
2021-01-01,Luuq,0.3583282114320836,0.3731717928980219,0.3060848186846958,3583.0,0.22166666666666668,0.14,6.0,40676.0,1,True,0.014843581465938283,66
2021-01-01,Marka,0.4615277970331346,0.4460078540314803,0.4905037846230626,3583.0,0.505,0.09,5.0,180336.0,1,False,-0.015519943001654324,67
2021-01-01,Tayeeglow,0.4702754954084098,0.4212055712220329,0.4117135401565671,3583.0,0.43,0.09,5.0,51734.0,1,False,-0.0490699241863769,80
2021-01-01,Jamaame,0.3061224489795918,0.4376510659496103,0.3833278902677988,3583.0,0.48833333333333334,0.21,5.0,61242.0,1,True,0.1315286169700185,56
2021-01-01,Owdweyne,0.1948497854077253,0.2280157801397049,0.132173714024146,3583.0,0.21,0.16,2.0,87386.0,1,True,0.03316599473197959,69
2021-01-01,Hobyo,0.2841803865425912,0.2851447172525171,0.306084466714388,3583.0,0.21166666666666667,0.2,4.0,69851.0,1,True,0.0009643307099259091,53
2021-01-01,Bu'aale,0.3788461538461538,0.4008547346761109,0.4118061786950391,3583.0,0.48333333333333334,0.14,6.0,78011.0,1,True,0.022008580829957103,24
2021-01-01,Qansax Dheere,0.5084745762711864,0.4305075046172255,0.4244430093639005,3583.0,0.3866666666666667,0.1,7.0,61939.0,1,False,-0.07796707165396094,71
2021-01-01,Qoryooley,0.4593911683311274,0.4512228697099891,0.4801347611599085,3583.0,0.5116666666666666,0.08,6.0,207773.0,1,False,-0.008168298621138326,73
2021-01-01,Belet Weyne,0.2474660340737546,0.3071993772609909,0.4625835669613974,3583.0,0.2866666666666667,0.13,10.0,231851.0,1,True,0.059733343187236304,17
2021-01-01,Sablaale,0.4548825710754017,0.4486895846702985,0.4933201385452746,3583.0,0.5950000000000001,0.07,5.0,20213.0,1,False,-0.006192986405103185,77
2021-01-01,Hargeysa,0.1965854943370926,0.2676350893059009,0.1277865307901176,3583.0,0.19999999999999998,0.12,2.0,1044086.0,1,True,0.0710495949688083,52
2021-01-01,Baraawe,0.4911894273127753,0.4655421778369564,0.4505242752665433,3583.0,0.4216666666666667,0.06,5.0,56743.0,1,False,-0.025647249475818923,14
2021-01-01,Sheikh,0.1828371278458844,0.2242774189339074,0.1455487847587028,3583.0,0.26,0.18,2.0,71387.0,1,True,0.041440291088022996,78
2021-01-01,Bulo Burto,0.1980742778541953,0.3462197497828791,0.4556007922535211,3583.0,0.3666666666666667,0.12,10.0,90880.0,1,True,0.14814547192868383,25
2021-01-01,Borama,0.1912113359430997,0.2772673624137732,0.1412881669919613,3583.0,0.255,0.11,2.0,453434.0,1,True,0.08605602647067351,22
