index,date,district,prevalence,next_prevalence,prevalence_6lag,covid,ndvi,ipc,cropdiv,population,month,increase,increase_numeric,district_encoded,predictions
178,2020-07-01,Jilib,0.3881953090823434,0.3124158815612382,0.3909294797509632,5.0,0.5133333333333333,0.1,5.0,148587.0,7,False,-0.07577942752110522,58,0.41480180445329856
179,2020-07-01,Jamaame,0.3833278902677988,0.3061224489795918,0.4403832811966767,5.0,0.46166666666666667,0.11,5.0,61242.0,7,False,-0.077205441288207,56,0.42257874267163387
180,2020-07-01,Balcad,0.3992414113024258,0.4233865465957157,0.3899254108022901,5.0,0.3466666666666667,0.03,6.0,183234.0,7,True,0.024145135293289877,11,0.395954386464545
181,2020-07-01,Sablaale,0.4933201385452746,0.4548825710754017,0.4587764880148566,5.0,0.5750000000000001,0.04,4.0,20212.0,7,False,-0.038437567469872924,77,0.44748635345295523
182,2020-07-01,Badhaadhe,0.2639538679142639,0.2774755168661588,0.3489569935965541,5.0,0.605,0.04,5.0,45955.0,7,True,0.013521648951894893,7,0.36646046678919886
183,2020-07-01,Baraawe,0.4505242752665433,0.4911894273127753,0.4454830625784129,5.0,0.41,0.04,5.0,56744.0,7,True,0.040665152046232,14,0.41325803707807135
184,2020-07-01,Borama,0.1412881669919613,0.1912113359430997,0.2138712946350238,5.0,0.22833333333333336,0.06,4.0,453434.0,7,True,0.04992316895113838,22,0.3177793353363748
185,2020-07-01,Sheikh,0.1455487847587028,0.1828371278458844,0.2081401693223537,5.0,0.25666666666666665,0.12,2.0,71386.0,7,True,0.0372883430871816,78,0.24528278339994847
186,2020-07-01,Waajid,0.4367229608336327,0.4933524973050665,0.5312342103332384,5.0,0.36166666666666664,0.05,4.0,69574.0,7,True,0.05662953647143376,81,0.4802548522909295
187,2020-07-01,Belet Weyne,0.4625835669613974,0.2474660340737546,0.4954915340016362,5.0,0.31,0.08,9.0,231850.0,7,False,-0.21511753288764282,17,0.4437339389302716
188,2020-07-01,Qoryooley,0.4801347611599085,0.4593911683311274,0.4443390921876267,5.0,0.4633333333333334,0.02,5.0,207773.0,7,False,-0.020743592828781077,73,0.4502030905221004
190,2020-07-01,Xarardheere,0.3925848407833757,0.2414050822122571,0.3962781291497199,5.0,0.25666666666666665,0.01,3.0,33447.0,7,False,-0.1511797585711186,83,0.3548497519911366
191,2020-07-01,Qansax Dheere,0.4244430093639005,0.5084745762711864,0.6480009367515506,5.0,0.4066666666666667,0.05,7.0,61939.0,7,True,0.08403156690728592,71,0.5075673788841747
192,2020-07-01,Gebiley,0.1675903119868637,0.1924063622370446,0.2667717736348647,5.0,0.25166666666666665,0.07,4.0,97441.0,7,True,0.02481605025018091,51,0.24048522404336284
193,2020-07-01,Jalalaqsi,0.4544457188450606,0.1947145350286711,0.4735042553650304,5.0,0.36333333333333334,0.01,9.0,100263.0,7,False,-0.2597311838163895,55,0.4635085025010222
194,2020-07-01,Jowhar,0.4604083984124952,0.4605536885901744,0.4462076309782391,5.0,0.37833333333333335,0.04,6.0,156220.0,7,True,0.0001452901776792248,59,0.41784431228953256
195,2020-07-01,Doolow,0.3757435851904466,0.3641207815275311,0.4261285631981143,5.0,0.25166666666666665,0.21,7.0,56311.0,7,False,-0.011622803662915515,45,0.44111604939735777
196,2020-07-01,Afgooye,0.4582353863030873,0.4841321666449001,0.4492225378213771,5.0,0.30833333333333335,0.06,6.0,191431.0,7,True,0.02589678034181281,3,0.4149311076196527
197,2020-07-01,Kismaayo,0.3619308628245356,0.3705150271415331,0.3769676308818636,5.0,0.5516666666666666,0.22,5.0,377653.0,7,True,0.008584164316997489,60,0.41289311956620595
198,2020-07-01,Diinsoor,0.4420162648228424,0.492387605230163,0.631234351243638,5.0,0.45,0.08,7.0,139564.0,7,True,0.05037134040732061,44,0.4847409415485594
199,2020-07-01,Xudur,0.4469897765997728,0.5317134742821079,0.549549493748511,5.0,0.3766666666666667,0.07,5.0,79231.0,7,True,0.08472369768233512,85,0.49323732456647024
200,2020-07-01,Kurtunwaarey,0.4855604762788724,0.4643330681516839,0.4452618351340643,5.0,0.5483333333333333,0.02,5.0,188547.0,7,False,-0.021227408127188485,61,0.4279445030027907
201,2020-07-01,Bu'aale,0.4118061786950391,0.3788461538461538,0.3994682200116711,5.0,0.51,0.13,6.0,78010.0,7,False,-0.03296002484888533,24,0.4102570847409617
202,2020-07-01,Luuq,0.3060848186846958,0.3583282114320836,0.3829595838278671,5.0,0.26166666666666666,0.04,7.0,40676.0,7,True,0.05224339274738782,66,0.4191730071532263
203,2020-07-01,Ceel Dheer,0.2858416181007885,0.2814535481659239,0.3728953651323323,5.0,0.26333333333333336,0.08,2.0,72923.0,7,False,-0.004388069934864625,39,0.34661013845063227
204,2020-07-01,Cadale,0.2905168905168905,0.2759462759462759,0.3083621800244197,5.0,0.29333333333333333,0.0,4.0,61427.0,7,False,-0.014570614570614593,33,0.34838352862170746
205,2020-07-01,Hargeysa,0.1277865307901176,0.1965854943370926,0.2029943156263941,5.0,0.21166666666666667,0.11,4.0,1044086.0,7,True,0.06879896354697501,52,0.22064169276606344
206,2020-07-01,Marka,0.4905037846230626,0.4615277970331346,0.4637137550163429,5.0,0.44166666666666665,0.06,4.0,180336.0,7,False,-0.028975987589927976,67,0.4333677527469981
207,2020-07-01,Baardheere,0.2304840065259306,0.2388133498145859,0.2484368223141074,5.0,0.385,0.08,8.0,101133.0,7,True,0.008329343288655311,6,0.3689839131199146
209,2020-07-01,Owdweyne,0.132173714024146,0.1948497854077253,0.2163547982087805,5.0,0.23500000000000001,0.12,3.0,87385.0,7,True,0.06267607138357931,69,0.2588397783395498
210,2020-07-01,Bulo Burto,0.4556007922535211,0.1980742778541953,0.4798138405125635,5.0,0.355,0.03,9.0,90880.0,7,False,-0.25752651439932583,25,0.4330390488603947
211,2020-07-01,Hobyo,0.306084466714388,0.2841803865425912,0.3706782212839118,5.0,0.21666666666666667,0.12,2.0,69851.0,7,False,-0.02190408017179679,53,0.32972374457646814
212,2020-07-01,Tayeeglow,0.4117135401565671,0.4702754954084098,0.5185117637649114,5.0,0.4266666666666667,0.02,5.0,51735.0,7,True,0.05856195525184271,80,0.45949714414389
213,2021-01-01,Waajid,0.4933524973050665,0.4498858793883663,0.4367229608336327,3583.0,0.3116666666666667,0.1,5.0,69575.0,1,False,-0.043466617916700145,81,0.4802548522909295
214,2021-01-01,Badhaadhe,0.2774755168661588,0.4056724072698737,0.2639538679142639,3583.0,0.5566666666666666,0.1,5.0,45956.0,1,True,0.1281968904037149,7,0.36646046678919886
215,2021-01-01,Xudur,0.5317134742821079,0.4472915724098218,0.4469897765997728,3583.0,0.35333333333333333,0.12,5.0,79232.0,1,False,-0.0844219018722861,85,0.49323732456647024
216,2021-01-01,Afgooye,0.4841321666449001,0.4637639420358601,0.4582353863030873,3583.0,0.4166666666666667,0.1,6.0,191431.0,1,False,-0.02036822460904003,3,0.4149311076196527
217,2021-01-01,Xarardheere,0.2414050822122571,0.268406014603596,0.3925848407833757,3583.0,0.25833333333333336,0.25,4.0,33448.0,1,True,0.027000932391338883,83,0.3548497519911366
218,2021-01-01,Baardheere,0.2388133498145859,0.3868994061543999,0.2304840065259306,3583.0,0.35666666666666663,0.14,8.0,101133.0,1,True,0.14808605633981398,6,0.3689839131199146
219,2021-01-01,Jalalaqsi,0.1947145350286711,0.4080728253042081,0.4544457188450606,3583.0,0.4383333333333333,0.1,10.0,100263.0,1,True,0.213358290275537,55,0.4635085025010222
220,2021-01-01,Jilib,0.3124158815612382,0.4043924756806527,0.3881953090823434,3583.0,0.5633333333333334,0.11,5.0,148588.0,1,True,0.0919765941194145,58,0.41480180445329856
221,2021-01-01,Balcad,0.4233865465957157,0.4248102325025402,0.3992414113024258,3583.0,0.435,0.13,6.0,183233.0,1,True,0.0014236859068245122,11,0.395954386464545
222,2021-01-01,Doolow,0.3641207815275311,0.3515556336790297,0.3757435851904466,3583.0,0.19999999999999998,0.15,6.0,56310.0,1,False,-0.012565147848501379,45,0.44111604939735777
223,2021-01-01,Jowhar,0.4605536885901744,0.4476632959825088,0.4604083984124952,3583.0,0.4533333333333333,0.13,7.0,156220.0,1,False,-0.012890392607665613,59,0.41784431228953256
224,2021-01-01,Gebiley,0.1924063622370446,0.2876174019676151,0.1675903119868637,3583.0,0.25666666666666665,0.11,2.0,97441.0,1,True,0.09521103973057049,51,0.24048522404336284
225,2021-01-01,Diinsoor,0.492387605230163,0.419636541705207,0.4420162648228424,3583.0,0.43500000000000005,0.13,7.0,139564.0,1,False,-0.07275106352495603,44,0.4847409415485594
226,2021-01-01,Kismaayo,0.3705150271415331,0.3934804082976622,0.3619308628245356,3583.0,0.47833333333333333,0.22,5.0,377653.0,1,True,0.02296538115612906,60,0.41289311956620595
227,2021-01-01,Ceel Dheer,0.2814535481659239,0.3369272237196765,0.2858416181007885,3583.0,0.2833333333333333,0.17,4.0,72923.0,1,True,0.0554736755537526,39,0.34661013845063227
228,2021-01-01,Kurtunwaarey,0.4643330681516839,0.4575951234622532,0.4855604762788724,3583.0,0.61,0.09,5.0,188548.0,1,False,-0.0067379446894307304,61,0.4279445030027907
229,2021-01-01,Cadale,0.2759462759462759,0.2873604609290601,0.2905168905168905,3583.0,0.39666666666666667,0.1,4.0,61428.0,1,True,0.011414184982784181,33,0.34838352862170746
230,2021-01-01,Luuq,0.3583282114320836,0.3731717928980219,0.3060848186846958,3583.0,0.22166666666666668,0.14,6.0,40676.0,1,True,0.014843581465938283,66,0.4191730071532263
232,2021-01-01,Marka,0.4615277970331346,0.4460078540314803,0.4905037846230626,3583.0,0.505,0.09,5.0,180336.0,1,False,-0.015519943001654324,67,0.4333677527469981
233,2021-01-01,Tayeeglow,0.4702754954084098,0.4212055712220329,0.4117135401565671,3583.0,0.43,0.09,5.0,51734.0,1,False,-0.0490699241863769,80,0.45949714414389
234,2021-01-01,Jamaame,0.3061224489795918,0.4376510659496103,0.3833278902677988,3583.0,0.48833333333333334,0.21,5.0,61242.0,1,True,0.1315286169700185,56,0.42257874267163387
235,2021-01-01,Owdweyne,0.1948497854077253,0.2280157801397049,0.132173714024146,3583.0,0.21,0.16,2.0,87386.0,1,True,0.03316599473197959,69,0.2588397783395498
236,2021-01-01,Hobyo,0.2841803865425912,0.2851447172525171,0.306084466714388,3583.0,0.21166666666666667,0.2,4.0,69851.0,1,True,0.0009643307099259091,53,0.32972374457646814
237,2021-01-01,Bu'aale,0.3788461538461538,0.4008547346761109,0.4118061786950391,3583.0,0.48333333333333334,0.14,6.0,78011.0,1,True,0.022008580829957103,24,0.4102570847409617
238,2021-01-01,Qansax Dheere,0.5084745762711864,0.4305075046172255,0.4244430093639005,3583.0,0.3866666666666667,0.1,7.0,61939.0,1,False,-0.07796707165396094,71,0.5075673788841747
239,2021-01-01,Qoryooley,0.4593911683311274,0.4512228697099891,0.4801347611599085,3583.0,0.5116666666666666,0.08,6.0,207773.0,1,False,-0.008168298621138326,73,0.4502030905221004
241,2021-01-01,Belet Weyne,0.2474660340737546,0.3071993772609909,0.4625835669613974,3583.0,0.2866666666666667,0.13,10.0,231851.0,1,True,0.059733343187236304,17,0.4437339389302716
242,2021-01-01,Sablaale,0.4548825710754017,0.4486895846702985,0.4933201385452746,3583.0,0.5950000000000001,0.07,5.0,20213.0,1,False,-0.006192986405103185,77,0.44748635345295523
243,2021-01-01,Hargeysa,0.1965854943370926,0.2676350893059009,0.1277865307901176,3583.0,0.19999999999999998,0.12,2.0,1044086.0,1,True,0.0710495949688083,52,0.22064169276606344
244,2021-01-01,Baraawe,0.4911894273127753,0.4655421778369564,0.4505242752665433,3583.0,0.4216666666666667,0.06,5.0,56743.0,1,False,-0.025647249475818923,14,0.41325803707807135
245,2021-01-01,Sheikh,0.1828371278458844,0.2242774189339074,0.1455487847587028,3583.0,0.26,0.18,2.0,71387.0,1,True,0.041440291088022996,78,0.24528278339994847
246,2021-01-01,Bulo Burto,0.1980742778541953,0.3462197497828791,0.4556007922535211,3583.0,0.3666666666666667,0.12,10.0,90880.0,1,True,0.14814547192868383,25,0.4330390488603947
247,2021-01-01,Borama,0.1912113359430997,0.2772673624137732,0.1412881669919613,3583.0,0.255,0.11,2.0,453434.0,1,True,0.08605602647067351,22,0.3177793353363748
